Source,Target,Chapter
Gavilar,Taravangian,31
Gavilar,Taravangian,122
Gavilar,Taravangian,126
Gavilar,Taravangian,132
Gavilar,Taravangian,143
Gavilar,Taravangian,144
Gavilar,Taravangian,145
Gavilar,Yanagawn,15
Gavilar,Evi,22
Gavilar,Evi,27
Gavilar,Evi,29
Gavilar,Evi,44
Gavilar,Evi,57
Gavilar,Evi,60
Gavilar,Evi,79
Gavilar,Evi,84
Gavilar,Evi,88
Gavilar,Evi,89
Gavilar,Evi,97
Gavilar,Evi,107
Gavilar,Evi,113
Gavilar,Evi,122
Gavilar,Evi,124
Gavilar,Evi,137
Gavilar,Evi,141
Gavilar,Evi,143
Gavilar,Shubreth-son-Mashalan,22
Gavilar,Toh,22
Gavilar,Toh,29
Gavilar,Toh,57
Gavilar,Toh,79
Gavilar,Adrotagia,27
Gavilar,Adrotagia,31
Gavilar,Adrotagia,126
Gavilar,Adrotagia,145
Gavilar,Lift,27
Gavilar,Lift,123
Gavilar,Lift,141
Gavilar,Lift,143
Gavilar,Lift,144
Gavilar,Lift,145
Gavilar,Malata,27
Gavilar,Malata,126
Gavilar,Malata,143
Gavilar,Nightwatcher,27
Gavilar,Nightwatcher,44
Gavilar,Nightwatcher,60
Gavilar,Nightwatcher,79
Gavilar,Nightwatcher,126
Gavilar,Nightwatcher,137
Gavilar,Nightwatcher,143
Gavilar,Nightwatcher,145
Gavilar,Szeth,27
Gavilar,Szeth,141
Gavilar,Szeth,143
Gavilar,Szeth,144
Gavilar,Szeth,145
Gavilar,Gallam,29
Gavilar,Jevena,29
Gavilar,Jevena,124
Gavilar,Kalanor,29
Gavilar,Kalanor,143
Gavilar,Rien,29
Gavilar,Ruthar,29
Gavilar,Ruthar,48
Gavilar,Ruthar,126
Gavilar,Talanor,29
Gavilar,Tearim,29
Gavilar,Hatham,31
Gavilar,Hatham,48
Gavilar,Hatham,123
Gavilar,Hatham,126
Gavilar,Hatham,145
Gavilar,Lyn,31
Gavilar,Lyn,143
Gavilar,Lyn,144
Gavilar,Nohadon,31
Gavilar,Nohadon,122
Gavilar,Nohadon,126
Gavilar,Peet,31
Gavilar,Peet,144
Gavilar,Khen,34
Gavilar,Khen,97
Gavilar,Khen,145
Gavilar,Sah,34
Gavilar,Sah,97
Gavilar,Syl,34
Gavilar,Syl,97
Gavilar,Syl,141
Gavilar,Syl,143
Gavilar,Syl,144
Gavilar,Syl,145
Gavilar,Vai,34
Gavilar,Yixli,34
Gavilar,Hathan,44
Gavilar,Malad-son-Zent,46
Gavilar,Talenel,46
Gavilar,Talenel,141
Gavilar,Talenel,144
Gavilar,Took,46
Gavilar,Took,143
Gavilar,Da,48
Gavilar,Gaz,48
Gavilar,Gaz,124
Gavilar,Glurv,48
Gavilar,Hamaradin,48
Gavilar,Helaran,48
Gavilar,Helaran,143
Gavilar,Ishnah,48
Gavilar,Mraize,48
Gavilar,Mraize,145
Gavilar,Nale,48
Gavilar,Pattern,48
Gavilar,Pattern,97
Gavilar,Pattern,143
Gavilar,Pattern,144
Gavilar,Pattern,145
Gavilar,Shob,48
Gavilar,Tyn,48
Gavilar,Vathah,48
Gavilar,Bashin,57
Gavilar,Havar,57
Gavilar,Ishal,57
Gavilar,Makh,57
Gavilar,Horinar,84
Gavilar,Vedel,84
Gavilar,Alaward,97
Gavilar,Ashertmarn,97
Gavilar,Ashertmarn,123
Gavilar,Beard,97
Gavilar,Gavinor,97
Gavilar,Gavinor,145
Gavilar,Jali,97
Gavilar,Moash,97
Gavilar,Moash,144
Gavilar,Moash,145
Gavilar,Sja-anat,97
Gavilar,Sja-anat,145
Gavilar,Vaceslv,97
Gavilar,Yelig-nar,97
Gavilar,Yelig-nar,141
Gavilar,Rine,104
Gavilar,Moelach,107
Gavilar,Moelach,122
Gavilar,Moelach,126
Gavilar,Tenathar,107
Gavilar,Hessi,122
Gavilar,Hessi,123
Gavilar,Hessi,126
Gavilar,Hessi,132
Gavilar,Lani,122
Gavilar,Bethab,123
Gavilar,Hobber,123
Gavilar,Huio,123
Gavilar,Ba-Ado-Mishram,126
Gavilar,Graves,126
Gavilar,Graves,145
Gavilar,Joshor,126
Gavilar,Maben,126
Gavilar,Maben,145
Gavilar,Maps,126
Gavilar,Mintez,126
Gavilar,Mrall,126
Gavilar,Mrall,145
Gavilar,Spark,126
Gavilar,Urian,126
Gavilar,Dai-Gonarthis,132
Gavilar,Noura,132
Gavilar,Noura,145
Gavilar,Malli,137
Gavilar,Abaray,141
Gavilar,Beld,141
Gavilar,Dallet,141
Gavilar,Glys,141
Gavilar,Glys,143
Gavilar,Goshel,141
Gavilar,Ivory,141
Gavilar,Ivory,143
Gavilar,Jaks,141
Gavilar,Kalak,141
Gavilar,Kmakl,141
Gavilar,Malop,141
Gavilar,Mart,141
Gavilar,Nalma,141
Gavilar,Pedin,141
Gavilar,Tien,141
Gavilar,Tien,143
Gavilar,Timbre,141
Gavilar,Timbre,143
Gavilar,Timbre,144
Gavilar,Turash,141
Gavilar,Wyndle,141
Gavilar,Coreb,143
Gavilar,Estnatil,143
Gavilar,Hab,143
Gavilar,Hamadin,143
Gavilar,Hrdalm,143
Gavilar,Kdralk,143
Gavilar,Lopen,143
Gavilar,Lopen,144
Gavilar,Mayalaran,143
Gavilar,Tshadr,143
Gavilar,Yalb,143
Gavilar,Devmrh,144
Gavilar,Dru,144
Gavilar,Hnanan,144
Gavilar,Ishar,144
Gavilar,Jezrien,144
Gavilar,Laran,144
Gavilar,Leshwi,144
Gavilar,Leshwi,145
Gavilar,Rua,144
Gavilar,Vldgen,144
Gavilar,Balat,145
Gavilar,Dukar,145
Gavilar,Gvori,145
Gavilar,Jushu,145
Gavilar,Ka,145
Gavilar,Karavaniga,145
Gavilar,Nam,145
Gavilar,Pal,145
Gavilar,Rial,145
Gavilar,Ruli,145
Gavilar,Wikim,145
Gitgeth,Klade,2
Gitgeth,Venli,2
Klade,Venli,2
Venli,Ellista,36
Venli,Puuli,36
Venli,Demid,39
Venli,Demid,69
Venli,Demid,105
Venli,Ulim,39
Venli,Ulim,69
Venli,Ulim,102
Venli,Ulim,105
Venli,Kaza,66
Venli,Taravangian,66
Venli,Taravangian,106
Venli,Taravangian,143
Venli,Taravangian,144
Venli,Aharat,69
Venli,Altoki,69
Venli,Hariel,69
Venli,Melu,69
Venli,Mrun,69
Venli,Resi,69
Venli,Mem,101
Venli,Sheler,101
Venli,Rine,102
Venli,Rine,104
Venli,Rine,105
Venli,Rine,128
Venli,Rine,133
Venli,Timbre,105
Venli,Timbre,128
Venli,Timbre,138
Venli,Timbre,141
Venli,Timbre,143
Venli,Timbre,144
Venli,Adolin,106
Venli,Adolin,138
Venli,Adolin,139
Venli,Adolin,141
Venli,Adolin,143
Venli,Adolin,144
Venli,Dalinar,106
Venli,Dalinar,128
Venli,Dalinar,133
Venli,Dalinar,138
Venli,Dalinar,139
Venli,Dalinar,141
Venli,Dalinar,143
Venli,Dalinar,144
Venli,Kaladin,106
Venli,Kaladin,138
Venli,Kaladin,139
Venli,Kaladin,141
Venli,Kaladin,143
Venli,Kaladin,144
Venli,Navani,106
Venli,Navani,128
Venli,Navani,138
Venli,Navani,139
Venli,Navani,141
Venli,Navani,143
Venli,Navani,144
Venli,Szeth,106
Venli,Szeth,139
Venli,Szeth,141
Venli,Szeth,143
Venli,Szeth,144
Venli,Creer,128
Venli,Elthebar,128
Venli,Hessi,128
Venli,Karm,128
Venli,Nohadon,128
Venli,Re-Shephir,128
Venli,Renarin,128
Venli,Renarin,138
Venli,Renarin,139
Venli,Renarin,141
Venli,Renarin,143
Venli,Renarin,144
Venli,Stormfather,128
Venli,Stormfather,138
Venli,Stormfather,139
Venli,Stormfather,141
Venli,Stormfather,143
Venli,Stormfather,144
Venli,Bisig,138
Venli,Eth,138
Venli,Ivory,138
Venli,Ivory,139
Venli,Ivory,141
Venli,Ivory,143
Venli,Kmakl,138
Venli,Kmakl,139
Venli,Kmakl,141
Venli,Lopen,138
Venli,Lopen,143
Venli,Lopen,144
Venli,Pailiah,138
Venli,Pattern,138
Venli,Pattern,139
Venli,Pattern,143
Venli,Pattern,144
Venli,Sigzil,138
Venli,Syl,138
Venli,Syl,139
Venli,Syl,141
Venli,Syl,143
Venli,Syl,144
Venli,Sadeas,138
Venli,Sadeas,139
Venli,Sadeas,143
Venli,Turash,138
Venli,Turash,141
Venli,Dalksi,139
Venli,Dod,139
Venli,Gaz,139
Venli,Lift,139
Venli,Lift,141
Venli,Lift,143
Venli,Lift,144
Venli,Noura,139
Venli,Unoqua,139
Venli,Vono,139
Venli,Yanagawn,139
Venli,Abaray,141
Venli,Beld,141
Venli,Dallet,141
Venli,Elhokar,141
Venli,Elhokar,143
Venli,Elhokar,144
Venli,Evi,141
Venli,Evi,143
Venli,Glys,141
Venli,Glys,143
Venli,Goshel,141
Venli,Jaks,141
Venli,Kalak,141
Venli,Malop,141
Venli,Mart,141
Venli,Nalma,141
Venli,Pedin,141
Venli,Talenel,141
Venli,Talenel,144
Venli,Teleb,141
Venli,Tien,141
Venli,Tien,143
Venli,Wyndle,141
Venli,Yelig-nar,141
Venli,Aesudan,143
Venli,Aladar,143
Venli,Coreb,143
Venli,Estnatil,143
Venli,Hab,143
Venli,Hamadin,143
Venli,Helaran,143
Venli,Hrdalm,143
Venli,Kadash,143
Venli,Kalanor,143
Venli,Kdralk,143
Venli,Lyn,143
Venli,Lyn,144
Venli,Malata,143
Venli,Mayalaran,143
Venli,Nightwatcher,143
Venli,Took,143
Venli,Tshadr,143
Venli,Sebarial,143
Venli,Yalb,143
Venli,Devmrh,144
Venli,Dru,144
Venli,Hnanan,144
Venli,Ishar,144
Venli,Jezrien,144
Venli,Laran,144
Venli,Leshwi,144
Venli,Moash,144
Venli,Peet,144
Venli,Rua,144
Venli,Vldgen,144
Adolin,Dalinar,3
Adolin,Dalinar,5
Adolin,Dalinar,7
Adolin,Dalinar,11
Adolin,Dalinar,12
Adolin,Dalinar,13
Adolin,Dalinar,16
Adolin,Dalinar,19
Adolin,Dalinar,21
Adolin,Dalinar,24
Adolin,Dalinar,25
Adolin,Dalinar,28
Adolin,Dalinar,30
Adolin,Dalinar,32
Adolin,Dalinar,35
Adolin,Dalinar,41
Adolin,Dalinar,45
Adolin,Dalinar,47
Adolin,Dalinar,52
Adolin,Dalinar,57
Adolin,Dalinar,59
Adolin,Dalinar,60
Adolin,Dalinar,70
Adolin,Dalinar,71
Adolin,Dalinar,74
Adolin,Dalinar,75
Adolin,Dalinar,79
Adolin,Dalinar,82
Adolin,Dalinar,83
Adolin,Dalinar,84
Adolin,Dalinar,86
Adolin,Dalinar,90
Adolin,Dalinar,99
Adolin,Dalinar,106
Adolin,Dalinar,107
Adolin,Dalinar,108
Adolin,Dalinar,112
Adolin,Dalinar,113
Adolin,Dalinar,114
Adolin,Dalinar,115
Adolin,Dalinar,116
Adolin,Dalinar,118
Adolin,Dalinar,119
Adolin,Dalinar,121
Adolin,Dalinar,123
Adolin,Dalinar,124
Adolin,Dalinar,126
Adolin,Dalinar,127
Adolin,Dalinar,132
Adolin,Dalinar,137
Adolin,Dalinar,138
Adolin,Dalinar,139
Adolin,Dalinar,140
Adolin,Dalinar,141
Adolin,Dalinar,142
Adolin,Dalinar,143
Adolin,Dalinar,144
Adolin,Dalinar,145
Adolin,Kaladin,3
Adolin,Kaladin,5
Adolin,Kaladin,9
Adolin,Kaladin,11
Adolin,Kaladin,13
Adolin,Kaladin,19
Adolin,Kaladin,25
Adolin,Kaladin,28
Adolin,Kaladin,30
Adolin,Kaladin,32
Adolin,Kaladin,45
Adolin,Kaladin,47
Adolin,Kaladin,59
Adolin,Kaladin,70
Adolin,Kaladin,71
Adolin,Kaladin,73
Adolin,Kaladin,74
Adolin,Kaladin,75
Adolin,Kaladin,76
Adolin,Kaladin,80
Adolin,Kaladin,81
Adolin,Kaladin,82
Adolin,Kaladin,83
Adolin,Kaladin,86
Adolin,Kaladin,87
Adolin,Kaladin,90
Adolin,Kaladin,95
Adolin,Kaladin,96
Adolin,Kaladin,97
Adolin,Kaladin,98
Adolin,Kaladin,100
Adolin,Kaladin,106
Adolin,Kaladin,108
Adolin,Kaladin,112
Adolin,Kaladin,114
Adolin,Kaladin,115
Adolin,Kaladin,116
Adolin,Kaladin,118
Adolin,Kaladin,120
Adolin,Kaladin,121
Adolin,Kaladin,127
Adolin,Kaladin,129
Adolin,Kaladin,131
Adolin,Kaladin,138
Adolin,Kaladin,139
Adolin,Kaladin,140
Adolin,Kaladin,141
Adolin,Kaladin,142
Adolin,Kaladin,143
Adolin,Kaladin,144
Adolin,Kaladin,145
Adolin,Aladar,5
Adolin,Aladar,7
Adolin,Aladar,12
Adolin,Aladar,16
Adolin,Aladar,18
Adolin,Aladar,21
Adolin,Aladar,28
Adolin,Aladar,30
Adolin,Aladar,32
Adolin,Aladar,52
Adolin,Aladar,81
Adolin,Aladar,99
Adolin,Aladar,115
Adolin,Aladar,123
Adolin,Aladar,126
Adolin,Aladar,143
Adolin,Aladar,145
Adolin,Cael,5
Adolin,Elhokar,5
Adolin,Elhokar,7
Adolin,Elhokar,12
Adolin,Elhokar,19
Adolin,Elhokar,30
Adolin,Elhokar,45
Adolin,Elhokar,47
Adolin,Elhokar,59
Adolin,Elhokar,71
Adolin,Elhokar,73
Adolin,Elhokar,74
Adolin,Elhokar,75
Adolin,Elhokar,80
Adolin,Elhokar,81
Adolin,Elhokar,82
Adolin,Elhokar,83
Adolin,Elhokar,86
Adolin,Elhokar,87
Adolin,Elhokar,90
Adolin,Elhokar,95
Adolin,Elhokar,96
Adolin,Elhokar,97
Adolin,Elhokar,98
Adolin,Elhokar,107
Adolin,Elhokar,108
Adolin,Elhokar,114
Adolin,Elhokar,115
Adolin,Elhokar,118
Adolin,Elhokar,119
Adolin,Elhokar,120
Adolin,Elhokar,121
Adolin,Elhokar,123
Adolin,Elhokar,124
Adolin,Elhokar,126
Adolin,Elhokar,132
Adolin,Elhokar,137
Adolin,Elhokar,141
Adolin,Elhokar,142
Adolin,Elhokar,143
Adolin,Elhokar,144
Adolin,Elhokar,145
Adolin,Ialai,5
Adolin,Ialai,24
Adolin,Ialai,25
Adolin,Ialai,30
Adolin,Ialai,60
Adolin,Ialai,115
Adolin,Ialai,123
Adolin,Ialai,126
Adolin,Ialai,145
Adolin,Ilamar,5
Adolin,Kalami,5
Adolin,Kalami,7
Adolin,Kalami,30
Adolin,Kalami,52
Adolin,Navani,5
Adolin,Navani,7
Adolin,Navani,11
Adolin,Navani,12
Adolin,Navani,13
Adolin,Navani,16
Adolin,Navani,19
Adolin,Navani,21
Adolin,Navani,28
Adolin,Navani,30
Adolin,Navani,32
Adolin,Navani,35
Adolin,Navani,41
Adolin,Navani,47
Adolin,Navani,52
Adolin,Navani,60
Adolin,Navani,71
Adolin,Navani,75
Adolin,Navani,99
Adolin,Navani,106
Adolin,Navani,115
Adolin,Navani,118
Adolin,Navani,119
Adolin,Navani,123
Adolin,Navani,124
Adolin,Navani,126
Adolin,Navani,136
Adolin,Navani,138
Adolin,Navani,139
Adolin,Navani,140
Adolin,Navani,141
Adolin,Navani,142
Adolin,Navani,143
Adolin,Navani,144
Adolin,Navani,145
Adolin,Palona,5
Adolin,Palona,16
Adolin,Palona,24
Adolin,Palona,28
Adolin,Palona,32
Adolin,Palona,35
Adolin,Palona,41
Adolin,Palona,115
Adolin,Palona,136
Adolin,Palona,145
Adolin,Perethom,5
Adolin,Renarin,5
Adolin,Renarin,7
Adolin,Renarin,11
Adolin,Renarin,12
Adolin,Renarin,13
Adolin,Renarin,18
Adolin,Renarin,28
Adolin,Renarin,30
Adolin,Renarin,32
Adolin,Renarin,33
Adolin,Renarin,45
Adolin,Renarin,47
Adolin,Renarin,52
Adolin,Renarin,60
Adolin,Renarin,79
Adolin,Renarin,107
Adolin,Renarin,113
Adolin,Renarin,115
Adolin,Renarin,119
Adolin,Renarin,123
Adolin,Renarin,124
Adolin,Renarin,138
Adolin,Renarin,139
Adolin,Renarin,140
Adolin,Renarin,141
Adolin,Renarin,142
Adolin,Renarin,143
Adolin,Renarin,144
Adolin,Renarin,145
Adolin,Roion,5
Adolin,Roion,99
Adolin,Rushu,5
Adolin,Rushu,7
Adolin,Sigzil,5
Adolin,Sigzil,45
Adolin,Sigzil,73
Adolin,Sigzil,132
Adolin,Sigzil,138
Adolin,Teleb,5
Adolin,Teleb,60
Adolin,Teleb,79
Adolin,Teleb,84
Adolin,Teleb,141
Adolin,Thanadal,5
Adolin,Thanadal,24
Adolin,Thanadal,123
Adolin,Sadeas,5
Adolin,Sadeas,7
Adolin,Sadeas,12
Adolin,Sadeas,13
Adolin,Sadeas,18
Adolin,Sadeas,21
Adolin,Sadeas,24
Adolin,Sadeas,25
Adolin,Sadeas,30
Adolin,Sadeas,32
Adolin,Sadeas,45
Adolin,Sadeas,79
Adolin,Sadeas,80
Adolin,Sadeas,81
Adolin,Sadeas,83
Adolin,Sadeas,84
Adolin,Sadeas,96
Adolin,Sadeas,107
Adolin,Sadeas,108
Adolin,Sadeas,112
Adolin,Sadeas,115
Adolin,Sadeas,116
Adolin,Sadeas,124
Adolin,Sadeas,127
Adolin,Sadeas,138
Adolin,Sadeas,139
Adolin,Sadeas,140
Adolin,Sadeas,143
Adolin,Sadeas,145
Adolin,Sebarial,5
Adolin,Sebarial,7
Adolin,Sebarial,12
Adolin,Sebarial,16
Adolin,Sebarial,21
Adolin,Sebarial,24
Adolin,Sebarial,28
Adolin,Sebarial,30
Adolin,Sebarial,35
Adolin,Sebarial,52
Adolin,Sebarial,115
Adolin,Sebarial,123
Adolin,Sebarial,124
Adolin,Sebarial,126
Adolin,Sebarial,143
Adolin,Sebarial,145
Adolin,Chanada,7
Adolin,Kadash,7
Adolin,Kadash,19
Adolin,Kadash,60
Adolin,Kadash,126
Adolin,Kadash,143
Adolin,Kadash,145
Adolin,Ladent,7
Adolin,Stormfather,7
Adolin,Stormfather,9
Adolin,Stormfather,11
Adolin,Stormfather,13
Adolin,Stormfather,16
Adolin,Stormfather,18
Adolin,Stormfather,19
Adolin,Stormfather,21
Adolin,Stormfather,24
Adolin,Stormfather,30
Adolin,Stormfather,32
Adolin,Stormfather,47
Adolin,Stormfather,57
Adolin,Stormfather,60
Adolin,Stormfather,71
Adolin,Stormfather,73
Adolin,Stormfather,84
Adolin,Stormfather,96
Adolin,Stormfather,98
Adolin,Stormfather,99
Adolin,Stormfather,100
Adolin,Stormfather,114
Adolin,Stormfather,115
Adolin,Stormfather,116
Adolin,Stormfather,118
Adolin,Stormfather,119
Adolin,Stormfather,121
Adolin,Stormfather,126
Adolin,Stormfather,127
Adolin,Stormfather,132
Adolin,Stormfather,138
Adolin,Stormfather,139
Adolin,Stormfather,141
Adolin,Stormfather,142
Adolin,Stormfather,143
Adolin,Stormfather,144
Adolin,Stormfather,145
Adolin,Hav,9
Adolin,Hav,13
Adolin,Hesina,9
Adolin,Laral,9
Adolin,Laral,118
Adolin,Lirin,9
Adolin,Moash,9
Adolin,Moash,45
Adolin,Moash,59
Adolin,Moash,97
Adolin,Moash,118
Adolin,Moash,121
Adolin,Moash,144
Adolin,Moash,145
Adolin,Rillir,9
Adolin,Syl,9
Adolin,Syl,13
Adolin,Syl,45
Adolin,Syl,73
Adolin,Syl,74
Adolin,Syl,82
Adolin,Syl,83
Adolin,Syl,86
Adolin,Syl,90
Adolin,Syl,97
Adolin,Syl,108
Adolin,Syl,112
Adolin,Syl,114
Adolin,Syl,116
Adolin,Syl,118
Adolin,Syl,120
Adolin,Syl,121
Adolin,Syl,127
Adolin,Syl,129
Adolin,Syl,131
Adolin,Syl,138
Adolin,Syl,139
Adolin,Syl,140
Adolin,Syl,141
Adolin,Syl,142
Adolin,Syl,143
Adolin,Syl,144
Adolin,Syl,145
Adolin,Tien,9
Adolin,Tien,131
Adolin,Tien,141
Adolin,Tien,143
Adolin,Roshone,9
Adolin,Toravi,9
Adolin,Hatham,11
Adolin,Hatham,24
Adolin,Hatham,123
Adolin,Hatham,126
Adolin,Hatham,145
Adolin,Lyn,11
Adolin,Lyn,32
Adolin,Lyn,75
Adolin,Lyn,76
Adolin,Lyn,83
Adolin,Lyn,143
Adolin,Lyn,144
Adolin,Pattern,11
Adolin,Pattern,12
Adolin,Pattern,16
Adolin,Pattern,18
Adolin,Pattern,21
Adolin,Pattern,24
Adolin,Pattern,28
Adolin,Pattern,30
Adolin,Pattern,32
Adolin,Pattern,33
Adolin,Pattern,41
Adolin,Pattern,47
Adolin,Pattern,52
Adolin,Pattern,59
Adolin,Pattern,75
Adolin,Pattern,76
Adolin,Pattern,81
Adolin,Pattern,82
Adolin,Pattern,87
Adolin,Pattern,90
Adolin,Pattern,95
Adolin,Pattern,96
Adolin,Pattern,97
Adolin,Pattern,98
Adolin,Pattern,108
Adolin,Pattern,112
Adolin,Pattern,114
Adolin,Pattern,116
Adolin,Pattern,118
Adolin,Pattern,120
Adolin,Pattern,121
Adolin,Pattern,127
Adolin,Pattern,129
Adolin,Pattern,131
Adolin,Pattern,138
Adolin,Pattern,139
Adolin,Pattern,140
Adolin,Pattern,143
Adolin,Pattern,144
Adolin,Pattern,145
Adolin,Colot,12
Adolin,Colot,76
Adolin,Lopen,12
Adolin,Lopen,32
Adolin,Lopen,45
Adolin,Lopen,138
Adolin,Lopen,143
Adolin,Lopen,144
Adolin,Malan,12
Adolin,Niter,12
Adolin,Peet,12
Adolin,Peet,45
Adolin,Peet,144
Adolin,Perel,12
Adolin,Perel,16
Adolin,Perel,18
Adolin,Perel,30
Adolin,Perel,32
Adolin,Rlain,12
Adolin,Rlain,45
Adolin,Tallan,12
Adolin,Bashin,13
Adolin,Bashin,57
Adolin,Gallant,13
Adolin,Glys,13
Adolin,Glys,32
Adolin,Glys,45
Adolin,Glys,140
Adolin,Glys,141
Adolin,Glys,142
Adolin,Glys,143
Adolin,Khem,13
Adolin,Sot,13
Adolin,Sureblood,13
Adolin,Kabsal,16
Adolin,Kabsal,95
Adolin,Evi,19
Adolin,Evi,57
Adolin,Evi,60
Adolin,Evi,79
Adolin,Evi,84
Adolin,Evi,97
Adolin,Evi,99
Adolin,Evi,107
Adolin,Evi,113
Adolin,Evi,119
Adolin,Evi,124
Adolin,Evi,137
Adolin,Evi,141
Adolin,Evi,143
Adolin,Harth,19
Adolin,Ivis,19
Adolin,Kelerand,19
Adolin,Rembrinor,19
Adolin,Rial,19
Adolin,Rial,71
Adolin,Rial,119
Adolin,Rial,145
Adolin,Taravangian,19
Adolin,Taravangian,30
Adolin,Taravangian,32
Adolin,Taravangian,47
Adolin,Taravangian,71
Adolin,Taravangian,99
Adolin,Taravangian,106
Adolin,Taravangian,115
Adolin,Taravangian,119
Adolin,Taravangian,126
Adolin,Taravangian,132
Adolin,Taravangian,136
Adolin,Taravangian,143
Adolin,Taravangian,144
Adolin,Taravangian,145
Adolin,Balat,21
Adolin,Balat,145
Adolin,Betha,21
Adolin,Jor,21
Adolin,Mraize,21
Adolin,Mraize,24
Adolin,Mraize,25
Adolin,Mraize,28
Adolin,Mraize,30
Adolin,Mraize,59
Adolin,Mraize,75
Adolin,Mraize,80
Adolin,Mraize,140
Adolin,Mraize,145
Adolin,Ned,21
Adolin,Rem,21
Adolin,Sullik,21
Adolin,Tyn,21
Adolin,Tyn,33
Adolin,Tyn,95
Adolin,Deeli,24
Adolin,Gaz,24
Adolin,Gaz,28
Adolin,Gaz,30
Adolin,Gaz,32
Adolin,Gaz,52
Adolin,Gaz,74
Adolin,Gaz,90
Adolin,Gaz,124
Adolin,Gaz,139
Adolin,Marri,24
Adolin,Vathah,24
Adolin,Vathah,28
Adolin,Vathah,30
Adolin,Vathah,32
Adolin,Vathah,52
Adolin,Vathah,75
Adolin,Vathah,87
Adolin,Vathah,90
Adolin,Vathah,95
Adolin,Vathah,108
Adolin,Helaran,25
Adolin,Helaran,30
Adolin,Helaran,47
Adolin,Helaran,95
Adolin,Helaran,143
Adolin,Ishnah,28
Adolin,Ishnah,52
Adolin,Ishnah,59
Adolin,Ishnah,75
Adolin,Ishnah,80
Adolin,Ishnah,87
Adolin,Ishnah,90
Adolin,Ishnah,108
Adolin,Malata,30
Adolin,Malata,47
Adolin,Malata,71
Adolin,Malata,126
Adolin,Malata,143
Adolin,Ruthar,30
Adolin,Ruthar,32
Adolin,Ruthar,71
Adolin,Ruthar,126
Adolin,Shob,30
Adolin,Spark,30
Adolin,Spark,126
Adolin,Dilid,32
Adolin,Eth,32
Adolin,Eth,33
Adolin,Eth,45
Adolin,Eth,138
Adolin,Glurv,32
Adolin,Halad,32
Adolin,Re-Shephir,32
Adolin,Re-Shephir,33
Adolin,Re-Shephir,35
Adolin,Bisig,45
Adolin,Bisig,138
Adolin,Cord,45
Adolin,Dabbid,45
Adolin,Gift,45
Adolin,Hobber,45
Adolin,Hobber,123
Adolin,Huio,45
Adolin,Huio,123
Adolin,Lunamor,45
Adolin,Phendorana,45
Adolin,Rayse,45
Adolin,Star,45
Adolin,Tifi,45
Adolin,Tuaka,45
Adolin,Adrotagia,52
Adolin,Adrotagia,71
Adolin,Adrotagia,115
Adolin,Adrotagia,126
Adolin,Adrotagia,145
Adolin,Elthebar,52
Adolin,Galid,52
Adolin,Inadara,52
Adolin,Havar,57
Adolin,Ishal,57
Adolin,Makh,57
Adolin,Tanalan,57
Adolin,Tanalan,79
Adolin,Tanalan,84
Adolin,Toh,57
Adolin,Toh,79
Adolin,Hamaradin,59
Adolin,Helt,59
Adolin,Sah,59
Adolin,Sah,82
Adolin,Sah,83
Adolin,Sah,86
Adolin,Sah,97
Adolin,Nightwatcher,60
Adolin,Nightwatcher,79
Adolin,Nightwatcher,99
Adolin,Nightwatcher,115
Adolin,Nightwatcher,119
Adolin,Nightwatcher,126
Adolin,Nightwatcher,127
Adolin,Nightwatcher,137
Adolin,Nightwatcher,140
Adolin,Nightwatcher,143
Adolin,Nightwatcher,145
Adolin,Kmakl,71
Adolin,Kmakl,138
Adolin,Kmakl,139
Adolin,Kmakl,140
Adolin,Kmakl,141
Adolin,Aesudan,74
Adolin,Aesudan,75
Adolin,Aesudan,76
Adolin,Aesudan,80
Adolin,Aesudan,96
Adolin,Aesudan,97
Adolin,Aesudan,124
Adolin,Aesudan,143
Adolin,Tarah,74
Adolin,Tarah,118
Adolin,Tarah,131
Adolin,Yokska,75
Adolin,Yokska,80
Adolin,Yokska,82
Adolin,Yokska,95
Adolin,Yokska,96
Adolin,Gavinor,80
Adolin,Gavinor,97
Adolin,Gavinor,145
Adolin,Kaves,80
Adolin,Kaves,96
Adolin,Tsa,80
Adolin,Velalant,80
Adolin,Velalant,86
Adolin,Sibling,81
Adolin,Sibling,83
Adolin,Sibling,100
Adolin,Beard,83
Adolin,Beard,86
Adolin,Beard,97
Adolin,Khen,83
Adolin,Khen,97
Adolin,Khen,145
Adolin,Noromin,83
Adolin,Horinar,84
Adolin,Vedel,84
Adolin,Alaward,86
Adolin,Alaward,97
Adolin,Deedanor,86
Adolin,Hid,86
Adolin,Vaceslv,86
Adolin,Vaceslv,97
Adolin,Grund,87
Adolin,Grund,95
Adolin,Ma,87
Adolin,Muri,87
Adolin,Muri,95
Adolin,Seland,87
Adolin,Ashertmarn,90
Adolin,Ashertmarn,97
Adolin,Ashertmarn,123
Adolin,Hessi,90
Adolin,Hessi,108
Adolin,Hessi,112
Adolin,Hessi,114
Adolin,Hessi,115
Adolin,Hessi,116
Adolin,Hessi,118
Adolin,Hessi,119
Adolin,Hessi,120
Adolin,Hessi,121
Adolin,Hessi,123
Adolin,Hessi,126
Adolin,Hessi,127
Adolin,Hessi,129
Adolin,Hessi,131
Adolin,Hessi,132
Adolin,Sja-anat,90
Adolin,Sja-anat,97
Adolin,Sja-anat,98
