Source,Target,Chapter
Shallan,Gavilar,63
Shallan,Gavilar,74
Shallan,Gavilar,77
Shallan,Gavilar,88
Shallan,Gavilar,89
Shallan,Gavilar,90
Shallan,Gavilar,92
Shallan,Gavilar,97
Shallan,Gavilar,98
Shallan,Gavilar,99
Shallan,Gavilar,100
Shallan,Gavilar,101
Shallan,Kabsal,10
Shallan,Kabsal,13
Shallan,Kabsal,18
Shallan,Kabsal,20
Shallan,Kabsal,44
Shallan,Kabsal,51
Shallan,Kabsal,57
Shallan,Tomor,13
Shallan,Tomor,20
Shallan,Tomor,58
Shallan,Tomor,79
Shallan,Tomor,92
Shallan,Sadeas,13
Shallan,Sadeas,19
Shallan,Sadeas,29
Shallan,Sadeas,36
Shallan,Sadeas,39
Shallan,Sadeas,44
Shallan,Sadeas,46
Shallan,Sadeas,51
Shallan,Sadeas,52
Shallan,Sadeas,57
Shallan,Sadeas,58
Shallan,Sadeas,60
Shallan,Sadeas,61
Shallan,Sadeas,63
Shallan,Sadeas,64
Shallan,Sadeas,65
Shallan,Sadeas,77
Shallan,Sadeas,78
Shallan,Sadeas,79
Shallan,Sadeas,81
Shallan,Sadeas,84
Shallan,Sadeas,85
Shallan,Sadeas,88
Shallan,Sadeas,89
Shallan,Sadeas,92
Shallan,Sadeas,93
Shallan,Sadeas,99
Shallan,Sadeas,101
Shallan,Tvlakv,13
Shallan,Tvlakv,18
Shallan,Tvlakv,20
Shallan,Tvlakv,22
Shallan,Tvlakv,25
Shallan,Tvlakv,26
Shallan,Tvlakv,44
Shallan,Tvlakv,84
Shallan,Bluth,18
Shallan,Bluth,20
Shallan,Bluth,22
Shallan,Bluth,25
Shallan,Bluth,26
Shallan,Bluth,33
Shallan,Bluth,35
Shallan,Bluth,44
Shallan,Bluth,50
Shallan,Istow,19
Shallan,Istow,61
Shallan,Istow,64
Shallan,Pailiah,19
Shallan,Renarin,19
Shallan,Renarin,35
Shallan,Renarin,37
Shallan,Renarin,52
Shallan,Renarin,57
Shallan,Renarin,58
Shallan,Renarin,61
Shallan,Renarin,64
Shallan,Renarin,65
Shallan,Renarin,78
Shallan,Renarin,81
Shallan,Renarin,88
Shallan,Renarin,91
Shallan,Renarin,92
Shallan,Renarin,93
Shallan,Renarin,95
Shallan,Renarin,96
Shallan,Renarin,97
Shallan,Renarin,98
Shallan,Renarin,101
Shallan,Thanadal,19
Shallan,Thanadal,29
Shallan,Thanadal,44
Shallan,Thanadal,77
Shallan,Thanadal,78
Shallan,Tinalar,19
Shallan,Tag,20
Shallan,Tag,22
Shallan,Tag,25
Shallan,Tag,26
Shallan,Dul,22
Shallan,Dul,91
Shallan,Helaran,24
Shallan,Helaran,32
Shallan,Helaran,44
Shallan,Helaran,47
Shallan,Helaran,53
Shallan,Helaran,60
Shallan,Helaran,62
Shallan,Helaran,71
Shallan,Helaran,74
Shallan,Helaran,75
Shallan,Helaran,83
Shallan,Helaran,84
Shallan,Gaz,25
Shallan,Gaz,29
Shallan,Gaz,35
Shallan,Gaz,39
Shallan,Gaz,44
Shallan,Gaz,46
Shallan,Gaz,55
Shallan,Gaz,78
Shallan,Gaz,89
Shallan,Gaz,92
Shallan,Gaz,100
Shallan,Vathah,25
Shallan,Vathah,26
Shallan,Vathah,29
Shallan,Vathah,33
Shallan,Vathah,35
Shallan,Vathah,39
Shallan,Vathah,44
Shallan,Vathah,46
Shallan,Vathah,50
Shallan,Vathah,55
Shallan,Vathah,70
Shallan,Vathah,89
Shallan,Vathah,90
Shallan,Vathah,92
Shallan,Yix,25
Shallan,Macob,26
Shallan,Macob,33
Shallan,Macob,35
Shallan,Macob,36
Shallan,Macob,44
Shallan,Bethab,29
Shallan,Bethab,77
Shallan,Bethab,78
Shallan,Cusicesh,29
Shallan,Evi,29
Shallan,Evi,36
Shallan,Evi,80
Shallan,Nohadon,29
Shallan,Nohadon,55
Shallan,Nohadon,77
Shallan,Nohadon,99
Shallan,Pitt,29
Shallan,Pitt,36
Shallan,Sebarial,29
Shallan,Sebarial,46
Shallan,Sebarial,48
Shallan,Sebarial,50
Shallan,Sebarial,51
Shallan,Sebarial,52
Shallan,Sebarial,55
Shallan,Sebarial,57
Shallan,Sebarial,60
Shallan,Sebarial,61
Shallan,Sebarial,62
Shallan,Sebarial,63
Shallan,Sebarial,64
Shallan,Sebarial,65
Shallan,Sebarial,70
Shallan,Sebarial,73
Shallan,Sebarial,77
Shallan,Sebarial,85
Shallan,Sebarial,88
Shallan,Sebarial,89
Shallan,Sebarial,92
Shallan,Sebarial,93
Shallan,Sebarial,98
Shallan,Sebarial,99
Shallan,Jushu,32
Shallan,Jushu,47
Shallan,Jushu,53
Shallan,Jushu,56
Shallan,Jushu,71
Shallan,Jushu,75
Shallan,Jushu,83
Shallan,Glurv,35
Shallan,Shalash,35
Shallan,Shalash,58
Shallan,Abrial,36
Shallan,Evinor,36
Shallan,Hanavanar,36
Shallan,Leyten,36
Shallan,Leyten,78
Shallan,Leyten,90
Shallan,Leyten,99
Shallan,Reya,36
Shallan,Sigzil,36
Shallan,Sigzil,63
Shallan,Sigzil,64
Shallan,Sigzil,81
Shallan,Sigzil,99
Shallan,Teft,36
Shallan,Teft,52
Shallan,Teft,63
Shallan,Teft,78
Shallan,Teft,81
Shallan,Teft,88
Shallan,Teft,92
Shallan,Teft,98
Shallan,Teft,99
Shallan,Beld,37
Shallan,Elhokar,37
Shallan,Elhokar,44
Shallan,Elhokar,46
Shallan,Elhokar,52
Shallan,Elhokar,64
Shallan,Elhokar,77
Shallan,Elhokar,78
Shallan,Elhokar,92
Shallan,Elhokar,94
Shallan,Elhokar,96
Shallan,Elhokar,99
Shallan,Elhokar,101
Shallan,Eth,37
Shallan,Eth,52
Shallan,Eth,64
Shallan,Eth,98
Shallan,Hobber,37
Shallan,Hobber,89
Shallan,Mart,37
Shallan,Mart,52
Shallan,Mart,98
Shallan,Mart,99
Shallan,Moash,37
Shallan,Moash,52
Shallan,Moash,60
Shallan,Moash,64
Shallan,Moash,78
Shallan,Moash,81
Shallan,Moash,88
Shallan,Moash,89
Shallan,Moash,92
Shallan,Moash,94
Shallan,Moash,95
Shallan,Moash,96
Shallan,Moash,99
Shallan,Ralinor,37
Shallan,Syl,37
Shallan,Syl,52
Shallan,Syl,60
Shallan,Syl,63
Shallan,Syl,64
Shallan,Syl,65
Shallan,Syl,74
Shallan,Syl,78
Shallan,Syl,79
Shallan,Syl,80
Shallan,Syl,81
Shallan,Syl,82
Shallan,Syl,84
Shallan,Syl,88
Shallan,Syl,89
Shallan,Syl,92
Shallan,Syl,96
Shallan,Syl,98
Shallan,Syl,99
Shallan,Valam,39
Shallan,Valam,47
Shallan,Valam,71
Shallan,Aladar,44
Shallan,Aladar,46
Shallan,Aladar,61
Shallan,Aladar,64
Shallan,Aladar,77
Shallan,Aladar,88
Shallan,Aladar,91
Shallan,Aladar,92
Shallan,Aladar,93
Shallan,Aladar,94
Shallan,Aladar,95
Shallan,Aladar,96
Shallan,Aladar,97
Shallan,Aladar,98
Shallan,Aladar,99
Shallan,Aladar,101
Shallan,Ruthar,44
Shallan,Ruthar,46
Shallan,Ruthar,48
Shallan,Ruthar,58
Shallan,Ruthar,61
Shallan,Ruthar,65
Shallan,Ruthar,77
Shallan,Sixteen,44
Shallan,Avena,46
Shallan,Hatham,46
Shallan,Hatham,77
Shallan,Hatham,101
Shallan,Ialai,46
Shallan,Ialai,63
Shallan,Ialai,88
Shallan,Marri,46
Shallan,Marri,89
Shallan,Roion,46
Shallan,Roion,85
Shallan,Roion,88
Shallan,Roion,91
Shallan,Roion,92
Shallan,Roion,93
Shallan,Roion,94
Shallan,Roion,95
Shallan,Roion,96
Shallan,Roion,97
Shallan,Roion,98
Shallan,Roion,99
Shallan,Gevelmar,47
Shallan,Isan,47
Shallan,Lin,47
Shallan,Lin,53
Shallan,Redin,47
Shallan,Tavinar,47
Shallan,Tavinar,53
Shallan,Tavinar,56
Shallan,Tavinar,71
Shallan,Wikim,47
Shallan,Wikim,53
Shallan,Wikim,56
Shallan,Wikim,71
Shallan,Wikim,75
Shallan,Wikim,83
Shallan,Si,50
Shallan,Mraize,51
Shallan,Mraize,62
Shallan,Mraize,73
Shallan,Mraize,74
Shallan,Mraize,97
Shallan,Mraize,100
Shallan,Ana,52
Shallan,Da,52
Shallan,Dallet,52
Shallan,Ivis,52
Shallan,Lanacin,52
Shallan,Madasa,52
Shallan,Nall,52
Shallan,Raninor,52
Shallan,Roshone,52
Shallan,Roshone,78
Shallan,Roshone,84
Shallan,Roshone,95
Shallan,Yake,52
Shallan,Dreder,53
Shallan,Hasheh,53
Shallan,Jeksonofnone,53
Shallan,Jix,53
Shallan,Jix,56
Shallan,Ren,53
Shallan,Revilar,53
Shallan,Revilar,56
Shallan,Ali-daughter-Hasweth,55
Shallan,Calinam,55
Shallan,En,55
Shallan,Ekel,56
Shallan,Minara,56
Shallan,Ministara,56
Shallan,Sakisa,56
Shallan,Invia,58
Shallan,Corberon,60
Shallan,Hav,60
Shallan,Maps,60
Shallan,Maps,70
Shallan,Rlain,60
Shallan,Rlain,91
Shallan,Rlain,92
Shallan,Rlain,93
Shallan,Rlain,95
Shallan,Rlain,99
Shallan,Stine,60
Shallan,Telesh,60
Shallan,Tien,60
Shallan,Tien,81
Shallan,Tien,84
Shallan,Tien,92
Shallan,Tien,93
Shallan,Tien,94
Shallan,Tien,96
Shallan,Tukks,60
Shallan,Eranniv,61
Shallan,Peet,61
Shallan,Peet,97
Shallan,Peet,99
Shallan,Yenev,61
Shallan,Yenev,63
Shallan,Jin,62
Shallan,Abrobadar,64
Shallan,Graves,64
Shallan,Graves,78
Shallan,Graves,89
Shallan,Graves,94
Shallan,Graves,95
Shallan,Graves,96
Shallan,Graves,99
Shallan,Jakamav,64
Shallan,Jakamav,65
Shallan,Skar,64
Shallan,Skar,81
Shallan,Skar,88
Shallan,Skar,90
Shallan,Skar,91
Shallan,Skar,93
Shallan,Skar,94
Shallan,Skar,95
Shallan,Skar,96
Shallan,Skar,97
Shallan,Malchin,65
Shallan,Beal,71
Shallan,Levrin,71
Shallan,Luesh,71
Shallan,Rin,71
Shallan,Bordin,73
Shallan,Bordin,74
Shallan,Bordin,85
Shallan,Ishar,73
Shallan,Iyatil,73
Shallan,Iyatil,74
Shallan,Shoren,73
Shallan,Talenel,73
Shallan,Talenel,100
Shallan,Dialectur,77
Shallan,Rayse,77
Shallan,Rayse,79
Shallan,Rayse,80
Shallan,Rushu,77
Shallan,Sivi,77
Shallan,Vedel,77
Shallan,Ka,78
Shallan,Lopen,78
Shallan,Lopen,88
Shallan,Lopen,89
Shallan,Lopen,92
Shallan,Lopen,99
Shallan,Tarah,78
Shallan,Tarah,84
Shallan,Velat,79
Shallan,Velat,93
Shallan,Tanavast,80
Shallan,Drehy,81
Shallan,Drehy,93
Shallan,Drehy,94
Shallan,Drehy,96
Shallan,Drehy,97
Shallan,Drehy,99
Shallan,Eshu,81
Shallan,Bisig,88
Shallan,Bisig,99
Shallan,Gallant,88
Shallan,Gallant,93
Shallan,Gallant,95
Shallan,Gallant,98
Shallan,Sureblood,88
Shallan,Sureblood,89
Shallan,Sureblood,93
Shallan,Dabbid,89
Shallan,Bashin,90
Shallan,Eleseth,90
Shallan,Teleb,90
Shallan,Teleb,91
Shallan,Teleb,93
Shallan,Teleb,94
Shallan,Teleb,95
Shallan,Eshonai,91
Shallan,Eshonai,95
Shallan,Eshonai,96
Shallan,Taka,92
Shallan,Inadara,93
Shallan,Inadara,95
Shallan,Inadara,96
Shallan,Inadara,97
Shallan,Inadara,98
Shallan,Lyn,93
Shallan,Mintez,93
Shallan,Serugiadis,93
Shallan,Shim,93
Shallan,Cleft-chin,94
Shallan,Javih,94
Shallan,Moelach,94
Shallan,Perel,94
Shallan,Adrotagia,97
Shallan,Adrotagia,99
Shallan,Apara,97
Shallan,Cael,97
Shallan,Dod,98
Shallan,Pedin,98
Shallan,Pedin,99
Shallan,Chilinko,99
Shallan,Nale,100
Shallan,Pama,100
Shallan,Glys,101
Bru,Fleet,2
Bru,Lhan,2
Bru,Lift,2
Bru,Navani,2
Bru,Palona,2
Bru,Pattern,2
Bru,Szeth,2
Bru,Taravangian,2
Bru,Tyn,2
Bru,Ym,2
Fleet,Lhan,2
Fleet,Lift,2
Fleet,Navani,2
Fleet,Palona,2
Fleet,Pattern,2
Fleet,Szeth,2
Fleet,Taravangian,2
Fleet,Tyn,2
Fleet,Ym,2
Fleet,Dalinar,69
Fleet,Elhokar,69
Fleet,Moash,69
Fleet,Sigzil,69
Fleet,Stormfather,69
Fleet,Syl,69
Fleet,Sadeas,69
Lhan,Lift,2
Lhan,Navani,2
Lhan,Palona,2
Lhan,Pattern,2
Lhan,Szeth,2
Lhan,Taravangian,2
Lhan,Tyn,2
Lhan,Ym,2
Lhan,Aesudan,86
Lhan,Elhokar,86
Lhan,Gavilar,86
Lhan,Oolelen,86
Lhan,Pai,86
Lift,Navani,2
Lift,Navani,96
Lift,Palona,2
Lift,Pattern,2
Lift,Pattern,96
Lift,Szeth,2
Lift,Taravangian,2
Lift,Tyn,2
Lift,Ym,2
Lift,Ashno,67
Lift,Axikk,67
Lift,Dalksi,67
Lift,Ethid,67
Lift,Huqin,67
Lift,Maxin,67
Lift,Pandri,67
Lift,Tigzikk,67
Lift,Wyndle,67
Lift,Adolin,96
Lift,Aladar,96
Lift,Dalinar,96
Lift,Drehy,96
Lift,Elhokar,96
Lift,Eshonai,96
Lift,Graves,96
Lift,Inadara,96
Lift,Moash,96
Lift,Renarin,96
Lift,Roion,96
Lift,Skar,96
Lift,Stormfather,96
Lift,Syl,96
Lift,Tien,96
Navani,Palona,2
Navani,Palona,48
Navani,Palona,55
Navani,Palona,70
Navani,Palona,88
Navani,Palona,92
Navani,Palona,98
Navani,Pattern,2
Navani,Pattern,9
Navani,Pattern,10
Navani,Pattern,13
Navani,Pattern,29
Navani,Pattern,37
Navani,Pattern,44
Navani,Pattern,46
Navani,Pattern,48
Navani,Pattern,55
Navani,Pattern,57
Navani,Pattern,70
Navani,Pattern,82
Navani,Pattern,85
Navani,Pattern,89
Navani,Pattern,90
Navani,Pattern,93
Navani,Pattern,95
Navani,Pattern,96
Navani,Pattern,97
Navani,Pattern,98
Navani,Pattern,99
Navani,Szeth,2
Navani,Szeth,38
Navani,Szeth,97
Navani,Szeth,98
Navani,Szeth,99
Navani,Szeth,101
Navani,Taravangian,2
Navani,Taravangian,101
Navani,Tyn,2
Navani,Tyn,29
Navani,Tyn,37
Navani,Tyn,44
Navani,Tyn,46
Navani,Tyn,57
Navani,Ym,2
Navani,Aesudan,3
Navani,Dalinar,3
Navani,Dalinar,4
Navani,Dalinar,5
Navani,Dalinar,7
Navani,Dalinar,8
Navani,Dalinar,11
Navani,Dalinar,12
Navani,Dalinar,14
Navani,Dalinar,19
Navani,Dalinar,21
Navani,Dalinar,27
Navani,Dalinar,28
Navani,Dalinar,29
Navani,Dalinar,31
Navani,Dalinar,37
Navani,Dalinar,38
Navani,Dalinar,43
Navani,Dalinar,44
Navani,Dalinar,45
Navani,Dalinar,46
Navani,Dalinar,48
Navani,Dalinar,57
Navani,Dalinar,58
Navani,Dalinar,59
Navani,Dalinar,61
Navani,Dalinar,64
Navani,Dalinar,70
Navani,Dalinar,77
Navani,Dalinar,82
Navani,Dalinar,85
Navani,Dalinar,88
Navani,Dalinar,89
Navani,Dalinar,90
Navani,Dalinar,91
Navani,Dalinar,92
Navani,Dalinar,93
Navani,Dalinar,94
Navani,Dalinar,95
Navani,Dalinar,96
Navani,Dalinar,97
Navani,Dalinar,98
Navani,Dalinar,99
Navani,Dalinar,101
Navani,Elhokar,3
Navani,Elhokar,7
Navani,Elhokar,8
Navani,Elhokar,11
Navani,Elhokar,21
Navani,Elhokar,27
Navani,Elhokar,28
Navani,Elhokar,37
Navani,Elhokar,38
Navani,Elhokar,43
Navani,Elhokar,44
Navani,Elhokar,46
Navani,Elhokar,64
Navani,Elhokar,77
Navani,Elhokar,92
Navani,Elhokar,94
Navani,Elhokar,96
Navani,Elhokar,99
Navani,Elhokar,101
Navani,Gangnah,3
Navani,Gavilar,3
Navani,Gavilar,5
Navani,Gavilar,7
Navani,Gavilar,8
Navani,Gavilar,10
Navani,Gavilar,11
Navani,Gavilar,43
Navani,Gavilar,46
Navani,Gavilar,58
Navani,Gavilar,59
Navani,Gavilar,61
Navani,Gavilar,77
Navani,Gavilar,88
Navani,Gavilar,89
Navani,Gavilar,90
Navani,Gavilar,92
Navani,Gavilar,97
Navani,Gavilar,98
Navani,Gavilar,99
Navani,Gavilar,101
Navani,Jasnah,3
Navani,Jasnah,4
Navani,Jasnah,6
Navani,Jasnah,7
Navani,Jasnah,9
Navani,Jasnah,10
Navani,Jasnah,11
Navani,Jasnah,13
Navani,Jasnah,19
Navani,Jasnah,29
Navani,Jasnah,31
Navani,Jasnah,43
Navani,Jasnah,44
Navani,Jasnah,45
Navani,Jasnah,46
Navani,Jasnah,48
Navani,Jasnah,55
Navani,Jasnah,57
Navani,Jasnah,70
Navani,Jasnah,77
Navani,Jasnah,85
Navani,Jasnah,89
Navani,Jasnah,90
Navani,Jasnah,92
Navani,Jasnah,93
Navani,Jasnah,99
Navani,Jasnah,101
Navani,Klade,3
Navani,Liss,3
Navani,Stormfather,3
Navani,Stormfather,4
Navani,Stormfather,6
Navani,Stormfather,7
Navani,Stormfather,9
Navani,Stormfather,10
Navani,Stormfather,12
Navani,Stormfather,13
Navani,Stormfather,19
Navani,Stormfather,21
Navani,Stormfather,27
Navani,Stormfather,28
Navani,Stormfather,29
Navani,Stormfather,31
Navani,Stormfather,37
Navani,Stormfather,38
Navani,Stormfather,43
Navani,Stormfather,44
Navani,Stormfather,45
Navani,Stormfather,59
Navani,Stormfather,61
Navani,Stormfather,82
Navani,Stormfather,85
Navani,Stormfather,91
Navani,Stormfather,93
Navani,Stormfather,95
Navani,Stormfather,96
Navani,Stormfather,98
Navani,Stormfather,99
Navani,Stormfather,101
Navani,Talak,3
Navani,Talenel,3
Navani,Talenel,45
Navani,Tearim,3
Navani,Sadeas,3
Navani,Sadeas,5
Navani,Sadeas,7
Navani,Sadeas,8
Navani,Sadeas,11
Navani,Sadeas,12
Navani,Sadeas,13
Navani,Sadeas,14
Navani,Sadeas,19
Navani,Sadeas,21
Navani,Sadeas,27
Navani,Sadeas,28
Navani,Sadeas,29
Navani,Sadeas,31
Navani,Sadeas,44
Navani,Sadeas,45
Navani,Sadeas,46
Navani,Sadeas,57
Navani,Sadeas,58
Navani,Sadeas,59
Navani,Sadeas,61
Navani,Sadeas,64
Navani,Sadeas,77
Navani,Sadeas,85
Navani,Sadeas,88
Navani,Sadeas,89
Navani,Sadeas,92
Navani,Sadeas,93
Navani,Sadeas,99
Navani,Sadeas,101
Navani,Varnali,3
Navani,Adolin,4
Navani,Adolin,7
Navani,Adolin,8
Navani,Adolin,11
Navani,Adolin,19
Navani,Adolin,21
Navani,Adolin,27
Navani,Adolin,29
Navani,Adolin,31
Navani,Adolin,37
Navani,Adolin,38
Navani,Adolin,43
Navani,Adolin,44
Navani,Adolin,45
Navani,Adolin,46
Navani,Adolin,48
Navani,Adolin,55
Navani,Adolin,57
Navani,Adolin,58
Navani,Adolin,59
Navani,Adolin,61
Navani,Adolin,64
Navani,Adolin,70
Navani,Adolin,77
Navani,Adolin,82
Navani,Adolin,85
Navani,Adolin,88
Navani,Adolin,89
Navani,Adolin,90
Navani,Adolin,91
Navani,Adolin,92
Navani,Adolin,93
Navani,Adolin,94
Navani,Adolin,95
Navani,Adolin,96
Navani,Adolin,97
Navani,Adolin,98
Navani,Adolin,99
Navani,Adolin,101
Navani,Ashlv,4
Navani,Balat,4
Navani,Balat,82
Navani,Beznk,4
Navani,Devi,4
Navani,Devi,94
Navani,Longbrow,4
Navani,Naladan,4
Navani,Tozbek,4
Navani,Tozbek,9
Navani,Tozbek,10
Navani,Yalb,4
Navani,Yalb,9
Navani,Yalb,10
Navani,Beld,5
Navani,Beld,8
Navani,Beld,37
Navani,Beld,38
Navani,Drehy,5
Navani,Drehy,8
Navani,Drehy,14
Navani,Drehy,21
Navani,Drehy,93
Navani,Drehy,94
Navani,Drehy,96
Navani,Drehy,97
Navani,Drehy,99
Navani,Hobber,5
Navani,Hobber,37
Navani,Hobber,38
Navani,Hobber,89
Navani,Lopen,5
Navani,Lopen,8
Navani,Lopen,14
Navani,Lopen,21
Navani,Lopen,27
Navani,Lopen,88
Navani,Lopen,89
Navani,Lopen,92
Navani,Lopen,99
Navani,Moash,5
Navani,Moash,8
Navani,Moash,12
Navani,Moash,14
Navani,Moash,21
Navani,Moash,27
Navani,Moash,28
Navani,Moash,37
Navani,Moash,38
Navani,Moash,64
Navani,Moash,88
Navani,Moash,89
Navani,Moash,92
Navani,Moash,94
Navani,Moash,95
Navani,Moash,96
Navani,Moash,99
Navani,Rind,5
Navani,Rind,12
Navani,Sigzil,5
Navani,Sigzil,8
Navani,Sigzil,12
Navani,Sigzil,14
Navani,Sigzil,64
Navani,Sigzil,99
Navani,Skar,5
Navani,Skar,8
Navani,Skar,12
Navani,Skar,21
Navani,Skar,27
Navani,Skar,64
Navani,Skar,88
Navani,Skar,90
Navani,Skar,91
Navani,Skar,93
Navani,Skar,94
Navani,Skar,95
Navani,Skar,96
Navani,Skar,97
Navani,Syl,5
Navani,Syl,8
Navani,Syl,12
Navani,Syl,14
Navani,Syl,21
Navani,Syl,27
Navani,Syl,28
Navani,Syl,37
Navani,Syl,38
Navani,Syl,64
Navani,Syl,82
Navani,Syl,88
Navani,Syl,89
Navani,Syl,92
Navani,Syl,96
Navani,Syl,98
Navani,Syl,99
Navani,Teft,5
Navani,Teft,8
Navani,Teft,12
Navani,Teft,14
Navani,Teft,21
Navani,Teft,27
Navani,Teft,88
Navani,Teft,92
Navani,Teft,98
Navani,Teft,99
Navani,Ivory,6
Navani,Namar,6
Navani,Nightwatcher,6
Navani,Nightwatcher,9
Navani,Nightwatcher,29
Navani,Caeb,7
Navani,Renarin,7
Navani,Renarin,8
Navani,Renarin,19
Navani,Renarin,21
Navani,Renarin,27
Navani,Renarin,31
Navani,Renarin,37
Navani,Renarin,38
Navani,Renarin,43
Navani,Renarin,57
Navani,Renarin,58
Navani,Renarin,59
Navani,Renarin,61
Navani,Renarin,64
Navani,Renarin,88
Navani,Renarin,91
Navani,Renarin,92
Navani,Renarin,93
Navani,Renarin,95
Navani,Renarin,96
Navani,Renarin,97
Navani,Renarin,98
Navani,Renarin,101
Navani,Rushu,7
Navani,Rushu,43
Navani,Rushu,77
Navani,Sja-anat,7
Navani,Aladar,8
Navani,Aladar,11
Navani,Aladar,44
Navani,Aladar,46
Navani,Aladar,61
Navani,Aladar,64
Navani,Aladar,77
Navani,Aladar,88
Navani,Aladar,91
Navani,Aladar,92
Navani,Aladar,93
Navani,Aladar,94
Navani,Aladar,95
Navani,Aladar,96
Navani,Aladar,97
Navani,Aladar,98
Navani,Aladar,99
Navani,Aladar,101
Navani,Dabbid,8
Navani,Dabbid,89
Navani,Eth,8
Navani,Eth,37
Navani,Eth,38
Navani,Eth,64
Navani,Eth,98
Navani,Hatham,8
Navani,Hatham,46
Navani,Hatham,77
Navani,Hatham,101
Navani,Ialai,8
Navani,Ialai,46
Navani,Ialai,88
Navani,Ishar,8
Navani,Leyten,8
Navani,Leyten,27
Navani,Leyten,90
Navani,Leyten,99
Navani,Lirin,8
Navani,Mart,8
Navani,Mart,27
Navani,Mart,37
Navani,Mart,38
Navani,Mart,98
Navani,Mart,99
Navani,Ruthar,8
Navani,Ruthar,31
Navani,Ruthar,44
Navani,Ruthar,45
Navani,Ruthar,46
Navani,Ruthar,48
Navani,Ruthar,58
Navani,Ruthar,61
Navani,Ruthar,77
Navani,Alai,9
Navani,Shubalai,9
Navani,Kabsal,10
Navani,Kabsal,13
Navani,Kabsal,44
Navani,Kabsal,57
Navani,Gallant,11
Navani,Gallant,59
Navani,Gallant,88
Navani,Gallant,93
Navani,Gallant,95
Navani,Gallant,98
Navani,Roion,11
Navani,Roion,27
Navani,Roion,31
Navani,Roion,46
Navani,Roion,85
Navani,Roion,88
Navani,Roion,91
Navani,Roion,92
Navani,Roion,93
Navani,Roion,94
Navani,Roion,95
Navani,Roion,96
Navani,Roion,97
Navani,Roion,98
Navani,Roion,99
Navani,Yenev,11
Navani,Yenev,61
Navani,Tomor,13
Navani,Tomor,58
Navani,Tomor,92
Navani,Tvlakv,13
Navani,Tvlakv,44
Navani,Coreb,14
Navani,Dallet,14
Navani,Reesh,14
Navani,Istow,19
Navani,Istow,61
Navani,Istow,64
Navani,Pailiah,19
Navani,Thanadal,19
Navani,Thanadal,29
Navani,Thanadal,44
Navani,Thanadal,77
Navani,Tinalar,19
Navani,Hav,21
Navani,Tien,21
Navani,Tien,92
Navani,Tien,93
Navani,Tien,94
Navani,Tien,96
Navani,Bisig,27
Navani,Bisig,88
Navani,Bisig,99
Navani,Idrin,27
Navani,Idrin,28
Navani,Kalishor,27
Navani,Nakal,27
Navani,Natam,27
Navani,Natam,28
Navani,Punio,27
Navani,Talanor,27
Navani,Bethab,29
Navani,Bethab,77
Navani,Cusicesh,29
Navani,Evi,29
Navani,Gaz,29
Navani,Gaz,44
Navani,Gaz,46
Navani,Gaz,55
Navani,Gaz,89
Navani,Gaz,92
Navani,Nohadon,29
Navani,Nohadon,55
Navani,Nohadon,77
Navani,Nohadon,99
Navani,Pitt,29
Navani,Sebarial,29
Navani,Sebarial,46
Navani,Sebarial,48
Navani,Sebarial,55
Navani,Sebarial,57
Navani,Sebarial,61
Navani,Sebarial,64
Navani,Sebarial,70
Navani,Sebarial,77
Navani,Sebarial,85
Navani,Sebarial,88
Navani,Sebarial,89
Navani,Sebarial,92
Navani,Sebarial,93
Navani,Sebarial,98
Navani,Sebarial,99
Navani,Vathah,29
Navani,Vathah,44
Navani,Vathah,46
Navani,Vathah,55
Navani,Vathah,70
Navani,Vathah,89
Navani,Vathah,90
Navani,Vathah,92
Navani,Eranniv,31
Navani,Eranniv,45
Navani,Eranniv,59
Navani,Eranniv,61
Navani,Inkima,31
Navani,Jakamav,31
Navani,Jakamav,45
Navani,Jakamav,64
Navani,Sureblood,31
Navani,Sureblood,59
Navani,Sureblood,88
Navani,Sureblood,89
Navani,Sureblood,93
Navani,Ralinor,37
Navani,Falilar,43
Navani,Kadash,43
Navani,Matain,43
Navani,Bluth,44
Navani,Helaran,44
Navani,Macob,44
Navani,Sixteen,44
Navani,Abrobadar,45
Navani,Abrobadar,64
Navani,Epinar,45
Navani,Ilamar,45
Navani,Melali,45
Navani,Perethom,45
Navani,Resi,45
Navani,Ruli,45
Navani,Avena,46
Navani,Marri,46
Navani,Marri,89
Navani,Ali-daughter-Hasweth,55
Navani,Calinam,55
Navani,En,55
Navani,Invia,58
Navani,Shalash,58
Navani,Eshonai,59
Navani,Eshonai,91
Navani,Eshonai,95
Navani,Eshonai,96
Navani,Inadara,59
Navani,Inadara,93
Navani,Inadara,95
Navani,Inadara,96
Navani,Inadara,97
Navani,Inadara,98
Navani,Kazilah,59
Navani,Teleb,59
Navani,Teleb,90
Navani,Teleb,91
Navani,Teleb,93
Navani,Teleb,94
Navani,Teleb,95
Navani,Peet,61
Navani,Peet,97
Navani,Peet,99
Navani,Graves,64
Navani,Graves,89
Navani,Graves,94
Navani,Graves,95
Navani,Graves,96
Navani,Graves,99
Navani,Maps,70
Navani,Dialectur,77
Navani,Rayse,77
Navani,Sivi,77
Navani,Vedel,77
Navani,Bordin,85
Navani,Bashin,90
Navani,Eleseth,90
Navani,Dul,91
Navani,Rlain,91
Navani,Rlain,92
Navani,Rlain,93
Navani,Rlain,95
Navani,Rlain,99
Navani,Taka,92
Navani,Lyn,93
