Source,Target,Chapter
Aesudan,Rushu,18
Aesudan,Sixteen,18
Aesudan,Stormfather,18
Aesudan,Szeth,18
Aesudan,Talnah,18
Aesudan,Taravangian,18
Aesudan,Ba-Ado-Mishram,95
Aesudan,Kaladin,95
Aesudan,Nergaoul,95
Aesudan,Raboniel,95
Aesudan,Shalash,95
Aesudan,Sibling,95
Dalinar,Elhokar,2
Dalinar,Elhokar,5
Dalinar,Elhokar,8
Dalinar,Elhokar,9
Dalinar,Elhokar,11
Dalinar,Elhokar,18
Dalinar,Elhokar,19
Dalinar,Elhokar,20
Dalinar,Elhokar,40
Dalinar,Elhokar,45
Dalinar,Elhokar,70
Dalinar,Elhokar,82
Dalinar,Elhokar,131
Dalinar,Gavilar,2
Dalinar,Gavilar,5
Dalinar,Gavilar,6
Dalinar,Gavilar,9
Dalinar,Gavilar,11
Dalinar,Gavilar,15
Dalinar,Gavilar,18
Dalinar,Gavilar,21
Dalinar,Gavilar,44
Dalinar,Gavilar,48
Dalinar,Gavilar,59
Dalinar,Gavilar,66
Dalinar,Gavilar,87
Dalinar,Gavilar,93
Dalinar,Gavilar,97
Dalinar,Gereh,2
Dalinar,Gift,2
Dalinar,Gift,14
Dalinar,Hatham,2
Dalinar,Hatham,33
Dalinar,Hatham,59
Dalinar,Jasnah,2
Dalinar,Jasnah,4
Dalinar,Jasnah,5
Dalinar,Jasnah,7
Dalinar,Jasnah,8
Dalinar,Jasnah,9
Dalinar,Jasnah,11
Dalinar,Jasnah,12
Dalinar,Jasnah,14
Dalinar,Jasnah,15
Dalinar,Jasnah,17
Dalinar,Jasnah,18
Dalinar,Jasnah,19
Dalinar,Jasnah,20
Dalinar,Jasnah,21
Dalinar,Jasnah,24
Dalinar,Jasnah,26
Dalinar,Jasnah,27
Dalinar,Jasnah,28
Dalinar,Jasnah,29
Dalinar,Jasnah,32
Dalinar,Jasnah,33
Dalinar,Jasnah,38
Dalinar,Jasnah,40
Dalinar,Jasnah,45
Dalinar,Jasnah,56
Dalinar,Jasnah,59
Dalinar,Jasnah,63
Dalinar,Jasnah,73
Dalinar,Jasnah,75
Dalinar,Jasnah,80
Dalinar,Jasnah,87
Dalinar,Jasnah,93
Dalinar,Jasnah,100
Dalinar,Jasnah,101
Dalinar,Jasnah,104
Dalinar,Jasnah,112
Dalinar,Jasnah,113
Dalinar,Jasnah,115
Dalinar,Jasnah,125
Dalinar,Jasnah,126
Dalinar,Maratham,2
Dalinar,Nale,2
Dalinar,Nale,56
Dalinar,Nale,59
Dalinar,Nale,80
Dalinar,Renarin,2
Dalinar,Renarin,8
Dalinar,Renarin,11
Dalinar,Renarin,12
Dalinar,Renarin,14
Dalinar,Renarin,15
Dalinar,Renarin,21
Dalinar,Renarin,32
Dalinar,Renarin,33
Dalinar,Renarin,40
Dalinar,Renarin,52
Dalinar,Renarin,59
Dalinar,Renarin,63
Dalinar,Renarin,70
Dalinar,Renarin,83
Dalinar,Renarin,87
Dalinar,Renarin,125
Dalinar,Renarin,126
Dalinar,Renarin,127
Dalinar,Renarin,128
Dalinar,Rine,2
Dalinar,Talanah,2
Dalinar,Tomor,2
Dalinar,Tomor,4
Dalinar,Tomor,21
Dalinar,Tomor,43
Dalinar,Tomor,70
Dalinar,Sadeas,2
Dalinar,Sadeas,4
Dalinar,Sadeas,6
Dalinar,Sadeas,7
Dalinar,Sadeas,8
Dalinar,Sadeas,9
Dalinar,Sadeas,11
Dalinar,Sadeas,14
Dalinar,Sadeas,17
Dalinar,Sadeas,19
Dalinar,Sadeas,21
Dalinar,Sadeas,27
Dalinar,Sadeas,32
Dalinar,Sadeas,33
Dalinar,Sadeas,59
Dalinar,Sadeas,93
Dalinar,Abiajan,3
Dalinar,Abiajan,4
Dalinar,Aric,3
Dalinar,Dieno,3
Dalinar,Dieno,56
Dalinar,Dieno,59
Dalinar,Durnash,3
Dalinar,Hesina,3
Dalinar,Hesina,4
Dalinar,Hesina,20
Dalinar,Hesina,29
Dalinar,Hesina,43
Dalinar,Hesina,49
Dalinar,Hesina,94
Dalinar,Jeber,3
Dalinar,Kaladin,3
Dalinar,Kaladin,4
Dalinar,Kaladin,5
Dalinar,Kaladin,7
Dalinar,Kaladin,8
Dalinar,Kaladin,9
Dalinar,Kaladin,11
Dalinar,Kaladin,12
Dalinar,Kaladin,14
Dalinar,Kaladin,17
Dalinar,Kaladin,20
Dalinar,Kaladin,21
Dalinar,Kaladin,22
Dalinar,Kaladin,26
Dalinar,Kaladin,27
Dalinar,Kaladin,28
Dalinar,Kaladin,29
Dalinar,Kaladin,32
Dalinar,Kaladin,36
Dalinar,Kaladin,38
Dalinar,Kaladin,40
Dalinar,Kaladin,43
Dalinar,Kaladin,44
Dalinar,Kaladin,45
Dalinar,Kaladin,48
Dalinar,Kaladin,49
Dalinar,Kaladin,56
Dalinar,Kaladin,58
Dalinar,Kaladin,59
Dalinar,Kaladin,70
Dalinar,Kaladin,72
Dalinar,Kaladin,80
Dalinar,Kaladin,91
Dalinar,Kaladin,94
Dalinar,Kaladin,101
Dalinar,Kaladin,114
Dalinar,Kaladin,115
Dalinar,Kaladin,121
Dalinar,Kaladin,125
Dalinar,Kaladin,128
Dalinar,Kaladin,130
Dalinar,Laral,3
Dalinar,Laral,4
Dalinar,Laral,20
Dalinar,Laral,45
Dalinar,Laral,49
Dalinar,Lirin,3
Dalinar,Lirin,4
Dalinar,Lirin,5
Dalinar,Lirin,20
Dalinar,Lirin,27
Dalinar,Lirin,29
Dalinar,Lirin,43
Dalinar,Lirin,44
Dalinar,Lirin,45
Dalinar,Lirin,49
Dalinar,Lirin,91
Dalinar,Lirin,94
Dalinar,Tien,3
Dalinar,Tien,7
Dalinar,Tien,8
Dalinar,Tien,11
Dalinar,Tien,45
Dalinar,Tien,72
Dalinar,Tien,128
Dalinar,Tien,130
Dalinar,Took,3
Dalinar,Roshone,3
Dalinar,Roshone,4
Dalinar,Roshone,7
Dalinar,Roshone,9
Dalinar,Roshone,91
Dalinar,Wistiow,3
Dalinar,Ialai,4
Dalinar,Ialai,6
Dalinar,Ialai,7
Dalinar,Ialai,8
Dalinar,Ialai,9
Dalinar,Ialai,11
Dalinar,Ialai,12
Dalinar,Ialai,14
Dalinar,Ialai,15
Dalinar,Ialai,26
Dalinar,Ialai,32
Dalinar,Ialai,104
Dalinar,Lyn,4
Dalinar,Lyn,5
Dalinar,Lyn,7
Dalinar,Lyn,12
Dalinar,Lyn,14
Dalinar,Lyn,44
Dalinar,Lyn,59
Dalinar,Lyn,112
Dalinar,Lyn,121
Dalinar,Lyn,125
Dalinar,Oroden,4
Dalinar,Oroden,20
Dalinar,Oroden,43
Dalinar,Oroden,45
Dalinar,Oroden,49
Dalinar,Pattern,4
Dalinar,Pattern,6
Dalinar,Pattern,7
Dalinar,Pattern,9
Dalinar,Pattern,11
Dalinar,Pattern,14
Dalinar,Pattern,15
Dalinar,Pattern,26
Dalinar,Pattern,27
Dalinar,Pattern,28
Dalinar,Pattern,32
Dalinar,Pattern,36
Dalinar,Pattern,38
Dalinar,Pattern,41
Dalinar,Pattern,91
Dalinar,Pattern,93
Dalinar,Pattern,101
Dalinar,Pattern,104
Dalinar,Stormfather,4
Dalinar,Stormfather,5
Dalinar,Stormfather,11
Dalinar,Stormfather,14
Dalinar,Stormfather,17
Dalinar,Stormfather,18
Dalinar,Stormfather,19
Dalinar,Stormfather,20
Dalinar,Stormfather,21
Dalinar,Stormfather,22
Dalinar,Stormfather,28
Dalinar,Stormfather,32
Dalinar,Stormfather,36
Dalinar,Stormfather,41
Dalinar,Stormfather,45
Dalinar,Stormfather,56
Dalinar,Stormfather,63
Dalinar,Stormfather,75
Dalinar,Stormfather,80
Dalinar,Stormfather,91
Dalinar,Stormfather,93
Dalinar,Stormfather,101
Dalinar,Stormfather,115
Dalinar,Stormfather,121
Dalinar,Stormfather,125
Dalinar,Stormfather,126
Dalinar,Stormfather,130
Dalinar,Syl,4
Dalinar,Syl,7
Dalinar,Syl,8
Dalinar,Syl,9
Dalinar,Syl,11
Dalinar,Syl,12
Dalinar,Syl,14
Dalinar,Syl,17
Dalinar,Syl,20
Dalinar,Syl,22
Dalinar,Syl,26
Dalinar,Syl,27
Dalinar,Syl,28
Dalinar,Syl,29
Dalinar,Syl,32
Dalinar,Syl,36
Dalinar,Syl,38
Dalinar,Syl,44
Dalinar,Syl,45
Dalinar,Syl,48
Dalinar,Syl,49
Dalinar,Syl,58
Dalinar,Syl,70
Dalinar,Syl,72
Dalinar,Syl,91
Dalinar,Syl,101
Dalinar,Syl,121
Dalinar,Syl,128
Dalinar,Syl,130
Dalinar,Teft,4
Dalinar,Teft,7
Dalinar,Teft,11
Dalinar,Teft,12
Dalinar,Teft,14
Dalinar,Teft,20
Dalinar,Teft,29
Dalinar,Teft,43
Dalinar,Teft,44
Dalinar,Teft,45
Dalinar,Teft,49
Dalinar,Teft,58
Dalinar,Teft,59
Dalinar,Teft,72
Dalinar,Teft,91
Dalinar,Teft,94
Dalinar,Teft,114
Dalinar,Teft,121
Dalinar,Teft,125
Dalinar,Teft,128
Dalinar,Teft,130
Dalinar,Sebarial,4
Dalinar,Sebarial,15
Dalinar,Sebarial,33
Dalinar,Sebarial,59
Dalinar,Falilar,5
Dalinar,Falilar,8
Dalinar,Falilar,21
Dalinar,Falilar,33
Dalinar,Falilar,43
Dalinar,Falilar,70
Dalinar,Ka,5
Dalinar,Ka,14
Dalinar,Kmakl,5
Dalinar,Kmakl,8
Dalinar,Kmakl,21
Dalinar,Kmakl,59
Dalinar,Nightwatcher,5
Dalinar,Nightwatcher,24
Dalinar,Nightwatcher,51
Dalinar,Nightwatcher,75
Dalinar,Nightwatcher,93
Dalinar,Nightwatcher,111
Dalinar,Nightwatcher,130
Dalinar,Rushu,5
Dalinar,Rushu,8
Dalinar,Rushu,18
Dalinar,Rushu,21
Dalinar,Rushu,43
Dalinar,Rushu,44
Dalinar,Rushu,48
Dalinar,Rushu,58
Dalinar,Rushu,70
Dalinar,Rushu,87
Dalinar,Sibling,5
Dalinar,Sibling,28
Dalinar,Sibling,43
Dalinar,Sibling,44
Dalinar,Sibling,45
Dalinar,Sibling,46
Dalinar,Sibling,48
Dalinar,Sibling,58
Dalinar,Sibling,70
Dalinar,Sibling,72
Dalinar,Sibling,80
Dalinar,Sibling,87
Dalinar,Sibling,100
Dalinar,Sibling,113
Dalinar,Sibling,114
Dalinar,Sibling,121
Dalinar,Sibling,125
Dalinar,Sibling,126
Dalinar,Sibling,127
Dalinar,Sibling,128
Dalinar,Sibling,130
Dalinar,Velat,5
Dalinar,Mraize,6
Dalinar,Mraize,9
Dalinar,Mraize,11
Dalinar,Mraize,15
Dalinar,Mraize,26
Dalinar,Mraize,28
Dalinar,Mraize,32
Dalinar,Mraize,36
Dalinar,Mraize,38
Dalinar,Mraize,93
Dalinar,Mraize,101
Dalinar,Mraize,104
Dalinar,Ulina,6
Dalinar,Ulina,8
Dalinar,Beard,7
Dalinar,Cord,7
Dalinar,Cord,14
Dalinar,Cord,17
Dalinar,Cord,22
Dalinar,Cord,56
Dalinar,Dabbid,7
Dalinar,Dabbid,14
Dalinar,Dabbid,29
Dalinar,Dabbid,43
Dalinar,Dabbid,44
Dalinar,Dabbid,45
Dalinar,Dabbid,46
Dalinar,Dabbid,48
Dalinar,Dabbid,58
Dalinar,Dabbid,70
Dalinar,Dabbid,72
Dalinar,Dabbid,91
Dalinar,Dabbid,94
Dalinar,Dabbid,114
Dalinar,Dabbid,125
Dalinar,Dabbid,130
Dalinar,Drehy,7
Dalinar,Drehy,12
Dalinar,Drehy,14
Dalinar,Drehy,20
Dalinar,Drehy,128
Dalinar,Godeke,7
Dalinar,Godeke,9
Dalinar,Godeke,21
Dalinar,Godeke,26
Dalinar,Godeke,27
Dalinar,Godeke,28
Dalinar,Godeke,36
Dalinar,Godeke,40
Dalinar,Godeke,41
Dalinar,Godeke,101
Dalinar,Leshwi,7
Dalinar,Leshwi,8
Dalinar,Leshwi,12
Dalinar,Leshwi,94
Dalinar,Leshwi,121
Dalinar,Leshwi,125
Dalinar,Leshwi,128
Dalinar,Leven,7
Dalinar,Leyten,7
Dalinar,Leyten,12
Dalinar,Leyten,14
Dalinar,Leyten,29
Dalinar,Leyten,112
Dalinar,Leyten,125
Dalinar,Lift,7
Dalinar,Lift,9
Dalinar,Lift,11
Dalinar,Lift,21
Dalinar,Lift,27
Dalinar,Lift,28
Dalinar,Lift,51
Dalinar,Lift,58
Dalinar,Lift,70
Dalinar,Lift,80
Dalinar,Lift,114
Dalinar,Lift,115
Dalinar,Lift,130
Dalinar,Lopen,7
Dalinar,Lopen,11
Dalinar,Lopen,12
Dalinar,Lopen,14
Dalinar,Lopen,45
Dalinar,Lopen,58
Dalinar,Lopen,63
Dalinar,Lopen,72
Dalinar,Sigzil,7
Dalinar,Sigzil,8
Dalinar,Sigzil,12
Dalinar,Sigzil,14
Dalinar,Sigzil,17
Dalinar,Sigzil,20
Dalinar,Sigzil,21
Dalinar,Sigzil,29
Dalinar,Sigzil,56
Dalinar,Sigzil,58
Dalinar,Sigzil,59
Dalinar,Sigzil,63
Dalinar,Sigzil,91
Dalinar,Sigzil,112
Dalinar,Sigzil,125
Dalinar,Sigzil,130
Dalinar,Moash,8
Dalinar,Moash,11
Dalinar,Moash,12
Dalinar,Moash,14
Dalinar,Moash,29
Dalinar,Moash,48
Dalinar,Moash,91
Dalinar,Moash,121
Dalinar,Moash,125
Dalinar,Moash,127
Dalinar,Nalma,8
Dalinar,Thanadal,8
Dalinar,Thanadal,9
Dalinar,Thanadal,11
Dalinar,Thanadal,33
Dalinar,Beryl,9
Dalinar,Beryl,26
Dalinar,Beryl,27
Dalinar,Beryl,32
Dalinar,Beryl,36
Dalinar,Beryl,38
Dalinar,Beryl,40
Dalinar,Gavinor,9
Dalinar,Gavinor,18
Dalinar,Gavinor,63
Dalinar,Gavinor,82
Dalinar,Gaz,9
Dalinar,Gaz,11
Dalinar,Gaz,26
Dalinar,Gaz,32
Dalinar,Gaz,45
Dalinar,Gen,9
Dalinar,Ishnah,9
Dalinar,Ishnah,15
Dalinar,Ishnah,26
Dalinar,Ishnah,27
Dalinar,Ishnah,32
Dalinar,Ishnah,36
Dalinar,Ishnah,41
Dalinar,Natem,9
Dalinar,Vathah,9
Dalinar,Vathah,26
Dalinar,Vathah,27
Dalinar,Vathah,32
Dalinar,Vathah,36
Dalinar,Vathah,38
Dalinar,Waber,9
Dalinar,Hav,11
Dalinar,Hav,17
Dalinar,Helaran,11
Dalinar,Helaran,15
Dalinar,Iyatil,11
Dalinar,Iyatil,15
Dalinar,Laran,11
Dalinar,Laran,12
Dalinar,Peet,12
Dalinar,Rlain,12
Dalinar,Rlain,14
Dalinar,Rlain,17
Dalinar,Rlain,18
Dalinar,Rlain,29
Dalinar,Rlain,43
Dalinar,Rlain,44
Dalinar,Rlain,45
Dalinar,Rlain,48
Dalinar,Rlain,94
Dalinar,Rlain,114
Dalinar,Rlain,125
Dalinar,Rlain,128
Dalinar,Vratim,12
Dalinar,Vratim,17
Dalinar,Yunfah,12
Dalinar,Yunfah,17
Dalinar,Dakhnah,14
Dalinar,Hem,14
Dalinar,Jor,14
Dalinar,Jor,130
Dalinar,Kryst,14
Dalinar,Mel,14
Dalinar,Ristina,14
Dalinar,Balat,15
Dalinar,Jushu,15
Dalinar,Maps,15
Dalinar,Sja-anat,15
Dalinar,Sja-anat,32
Dalinar,Sja-anat,36
Dalinar,Sja-anat,63
Dalinar,Sja-anat,111
Dalinar,Sja-anat,127
Dalinar,Sja-anat,128
Dalinar,Sja-anat,131
Dalinar,Talanan,15
Dalinar,Wikim,15
Dalinar,Dul,17
Dalinar,Dul,128
Dalinar,Lahar,17
Dalinar,Benneh,18
Dalinar,Elthebar,18
Dalinar,Elthebar,48
Dalinar,Elthebar,80
Dalinar,Eshonai,18
Dalinar,Eshonai,44
Dalinar,Eshonai,66
Dalinar,Eshonai,77
Dalinar,Eshonai,94
Dalinar,Eshonai,97
Dalinar,Nem,18
Dalinar,Nem,44
Dalinar,Sixteen,18
Dalinar,Szeth,18
Dalinar,Szeth,19
Dalinar,Szeth,33
Dalinar,Szeth,52
Dalinar,Szeth,56
Dalinar,Szeth,59
Dalinar,Szeth,75
Dalinar,Szeth,80
Dalinar,Szeth,82
Dalinar,Szeth,83
Dalinar,Szeth,87
Dalinar,Szeth,111
Dalinar,Szeth,112
Dalinar,Szeth,115
Dalinar,Szeth,125
Dalinar,Szeth,127
Dalinar,Szeth,128
Dalinar,Szeth,130
Dalinar,Talnah,18
Dalinar,Talnah,44
Dalinar,Taravangian,18
Dalinar,Taravangian,19
Dalinar,Taravangian,20
Dalinar,Taravangian,21
Dalinar,Taravangian,24
Dalinar,Taravangian,27
Dalinar,Taravangian,29
Dalinar,Taravangian,33
Dalinar,Taravangian,46
Dalinar,Taravangian,52
Dalinar,Taravangian,56
Dalinar,Taravangian,59
Dalinar,Taravangian,75
Dalinar,Taravangian,80
Dalinar,Taravangian,82
Dalinar,Taravangian,83
Dalinar,Taravangian,111
Dalinar,Taravangian,112
Dalinar,Taravangian,115
Dalinar,Taravangian,125
Dalinar,Taravangian,126
Dalinar,Taravangian,127
Dalinar,Taravangian,128
Dalinar,Taravangian,130
Dalinar,Ishar,19
Dalinar,Ishar,56
Dalinar,Ishar,80
Dalinar,Ishar,112
Dalinar,Ishar,115
Dalinar,Ishar,121
Dalinar,Ishar,125
Dalinar,Ishar,126
Dalinar,Ishar,127
Dalinar,Ishar,130
Dalinar,Kalak,19
Dalinar,Kalak,93
Dalinar,Shalash,19
Dalinar,Shalash,59
Dalinar,Shalash,80
Dalinar,Shalash,93
Dalinar,Shalash,125
Dalinar,Glys,21
Dalinar,Glys,63
Dalinar,Hanavanar,21
Dalinar,Ivory,21
Dalinar,Ivory,73
Dalinar,Noura,21
Dalinar,Noura,59
Dalinar,Noura,115
Dalinar,Resi,21
Dalinar,Resi,45
Dalinar,Resi,58
Dalinar,Sebasinar,21
Dalinar,Wyndle,21
Dalinar,Wyndle,51
Dalinar,Yanagawn,21
Dalinar,Yanagawn,115
Dalinar,Relador,22
Dalinar,Rua,22
Dalinar,Adrotagia,24
Dalinar,Delgo,24
Dalinar,Dukar,24
Dalinar,Maben,24
Dalinar,Malata,24
Dalinar,Mrall,24
Dalinar,Mrall,52
Dalinar,Savrahalidem,24
Dalinar,Savrahalidem,59
Dalinar,Darcira,26
Dalinar,Stargyle,26
Dalinar,Stargyle,27
Dalinar,Stargyle,32
Dalinar,Stargyle,40
Dalinar,Stargyle,112
Dalinar,Arshqqam,27
Dalinar,Arshqqam,28
Dalinar,Arshqqam,40
Dalinar,Arshqqam,41
Dalinar,Gallant,27
Dalinar,Gallant,28
Dalinar,Gallant,38
Dalinar,Gallant,41
Dalinar,Malli,27
Dalinar,Malli,41
Dalinar,Merit,27
Dalinar,Merit,41
Dalinar,Urad,27
Dalinar,Archinal,28
Dalinar,Archinal,36
Dalinar,Ledder,28
Dalinar,Mayalaran,28
Dalinar,Sureblood,28
Dalinar,Adin,29
Dalinar,Adin,125
Dalinar,Hawin,29
Dalinar,Mil,29
Dalinar,Phendorana,29
Dalinar,Phendorana,45
Dalinar,Phendorana,128
Dalinar,Den,32
Dalinar,Isom,32
Dalinar,Isom,59
Dalinar,Mosaic,32
Dalinar,Motif,32
Dalinar,Ornament,32
Dalinar,Ornament,38
Dalinar,Tyn,32
Dalinar,Tyn,41
Dalinar,Unativi,32
Dalinar,Unativi,36
Dalinar,Aladar,33
Dalinar,Aladar,45
Dalinar,Aladar,59
Dalinar,Anesa,33
Dalinar,Badali,33
Dalinar,Bethab,33
Dalinar,Bethab,59
Dalinar,Isabi,33
Dalinar,Isabi,43
Dalinar,Isabi,48
Dalinar,Palona,33
Dalinar,Roion,33
Dalinar,Roion,46
Dalinar,Roion,48
Dalinar,Roion,59
Dalinar,Ruthar,33
Dalinar,Ruthar,59
Dalinar,Ruthar,63
Dalinar,Notum,36
Dalinar,Notum,38
Dalinar,Notum,40
Dalinar,Notum,41
Dalinar,Notum,101
Dalinar,Dreaming-though-Awake,40
Dalinar,Gulastis,40
Dalinar,Idani,40
Dalinar,Velinar,40
Dalinar,Bashin,41
Dalinar,Bru,41
Dalinar,Chananar,43
Dalinar,Kalami,43
Dalinar,Kalami,45
Dalinar,Kristir,43
Dalinar,Lakin,43
Dalinar,Raboniel,43
Dalinar,Raboniel,44
Dalinar,Raboniel,48
Dalinar,Raboniel,58
Dalinar,Raboniel,70
Dalinar,Raboniel,87
Dalinar,Raboniel,94
Dalinar,Raboniel,100
Dalinar,Raboniel,121
Dalinar,Raboniel,125
Dalinar,Raboniel,127
Dalinar,Raboniel,128
Dalinar,Rothan,43
Dalinar,Rothan,121
Dalinar,Timbre,43
Dalinar,Timbre,44
Dalinar,Timbre,48
Dalinar,Timbre,94
Dalinar,Timbre,121
Dalinar,Timbre,125
Dalinar,Venli,43
Dalinar,Venli,44
Dalinar,Venli,48
Dalinar,Venli,66
Dalinar,Venli,77
Dalinar,Venli,94
Dalinar,Venli,97
Dalinar,Venli,114
Dalinar,Venli,121
Dalinar,Venli,125
Dalinar,Venli,128
Dalinar,Noril,44
Dalinar,Noril,130
Dalinar,Lorain,45
Dalinar,Gavri,46
Dalinar,Radathavian,46
Dalinar,Shuanor,46
Dalinar,Teofil,46
Dalinar,Teofil,48
Dalinar,Tshadr,46
Dalinar,Melishi,48
Dalinar,Melishi,75
Dalinar,Ulim,48
Dalinar,Ulim,97
Dalinar,Ulvlk,48
Dalinar,Venan,48
Dalinar,Vrandl,48
Dalinar,Alili,49
Dalinar,Dod,51
Dalinar,Jezrien,56
Dalinar,Jezrien,91
Dalinar,Jezrien,101
Dalinar,Jezrien,104
Dalinar,Jezrien,125
Dalinar,Kuno,58
Dalinar,Evi,59
Dalinar,Evi,63
Dalinar,Omal,59
Dalinar,Rayse,59
Dalinar,Rayse,113
Dalinar,Rayse,128
Dalinar,Rayse,131
Dalinar,Huio,63
Dalinar,Bila,66
Dalinar,Jaxlim,66
Dalinar,Jaxlim,77
Dalinar,Thude,66
Dalinar,Thude,77
Dalinar,Thude,128
Dalinar,Tanavast,75
Dalinar,Tanavast,93
Dalinar,Tanavast,121
Dalinar,Dianil,77
Dalinar,Dolimid,77
Dalinar,Melu,77
Dalinar,Sharefel,77
Dalinar,Martra,80
Dalinar,Design,91
Dalinar,Design,131
Dalinar,Fleet,91
Dalinar,Blended,93
Dalinar,Blended,101
Dalinar,Sekeir,93
Dalinar,Sekeir,104
Dalinar,Demid,94
Dalinar,Demid,97
Dalinar,Nistar,94
Dalinar,Urialin,94
Dalinar,Denshil,97
Dalinar,Mikaim,97
Dalinar,Mizthla,100
Dalinar,Amuna,101
Dalinar,Veratorim,101
Dalinar,Dorolin,104
Dalinar,Lusintia,104
Dalinar,Nightblood,111
Dalinar,Nightblood,128
Dalinar,El,112
Dalinar,El,113
Dalinar,El,114
Dalinar,El,115
Dalinar,El,121
Dalinar,El,125
Dalinar,El,126
Dalinar,El,127
Dalinar,El,128
Dalinar,El,130
Dalinar,Iyalid,113
Dalinar,Jochi,113
Dalinar,Malal,121
Dalinar,Mela,125
Dalinar,Nohadon,125
Dalinar,Vespan,125
Dalinar,Harvo,128
Dalinar,Mazish,128
Dalinar,Tumi,128
Dalinar,Lezian,130
Elhokar,Gavilar,2
Elhokar,Gavilar,5
Elhokar,Gavilar,9
Elhokar,Gavilar,11
Elhokar,Gavilar,18
Elhokar,Gavilar,95
Elhokar,Gereh,2
Elhokar,Gift,2
Elhokar,Hatham,2
Elhokar,Jasnah,2
Elhokar,Jasnah,5
Elhokar,Jasnah,8
Elhokar,Jasnah,9
Elhokar,Jasnah,10
Elhokar,Jasnah,11
Elhokar,Jasnah,18
Elhokar,Jasnah,19
Elhokar,Jasnah,20
Elhokar,Jasnah,35
Elhokar,Jasnah,40
Elhokar,Jasnah,45
Elhokar,Maratham,2
Elhokar,Nale,2
Elhokar,Renarin,2
Elhokar,Renarin,8
Elhokar,Renarin,10
Elhokar,Renarin,11
Elhokar,Renarin,40
Elhokar,Renarin,70
Elhokar,Rine,2
Elhokar,Talanah,2
Elhokar,Tomor,2
Elhokar,Tomor,70
Elhokar,Sadeas,2
Elhokar,Sadeas,8
Elhokar,Sadeas,9
Elhokar,Sadeas,11
Elhokar,Sadeas,19
Elhokar,Falilar,5
Elhokar,Falilar,8
Elhokar,Falilar,70
Elhokar,Ka,5
Elhokar,Kaladin,5
Elhokar,Kaladin,8
Elhokar,Kaladin,9
Elhokar,Kaladin,10
Elhokar,Kaladin,11
Elhokar,Kaladin,20
Elhokar,Kaladin,35
Elhokar,Kaladin,40
Elhokar,Kaladin,45
Elhokar,Kaladin,70
Elhokar,Kaladin,95
Elhokar,Kaladin,119
Elhokar,Kmakl,5
Elhokar,Kmakl,8
Elhokar,Lirin,5
Elhokar,Lirin,20
Elhokar,Lirin,45
Elhokar,Lirin,119
Elhokar,Lyn,5
Elhokar,Nightwatcher,5
Elhokar,Rushu,5
Elhokar,Rushu,8
Elhokar,Rushu,18
Elhokar,Rushu,70
Elhokar,Sibling,5
Elhokar,Sibling,45
Elhokar,Sibling,70
Elhokar,Sibling,95
Elhokar,Sibling,108
Elhokar,Sibling,119
Elhokar,Stormfather,5
Elhokar,Stormfather,10
Elhokar,Stormfather,11
Elhokar,Stormfather,18
Elhokar,Stormfather,19
Elhokar,Stormfather,20
Elhokar,Stormfather,45
Elhokar,Velat,5
Elhokar,Ialai,8
Elhokar,Ialai,9
Elhokar,Ialai,10
Elhokar,Ialai,11
Elhokar,Leshwi,8
Elhokar,Leshwi,10
Elhokar,Moash,8
Elhokar,Moash,10
Elhokar,Moash,11
Elhokar,Moash,119
Elhokar,Nalma,8
Elhokar,Sigzil,8
Elhokar,Sigzil,20
Elhokar,Syl,8
Elhokar,Syl,9
Elhokar,Syl,10
Elhokar,Syl,11
Elhokar,Syl,20
Elhokar,Syl,35
Elhokar,Syl,45
Elhokar,Syl,70
Elhokar,Syl,119
Elhokar,Thanadal,8
Elhokar,Thanadal,9
Elhokar,Thanadal,11
Elhokar,Tien,8
Elhokar,Tien,10
Elhokar,Tien,11
Elhokar,Tien,45
Elhokar,Ulina,8
Elhokar,Beryl,9
Elhokar,Beryl,40
Elhokar,Gavinor,9
Elhokar,Gavinor,18
Elhokar,Gavinor,82
Elhokar,Gaz,9
Elhokar,Gaz,10
Elhokar,Gaz,11
Elhokar,Gaz,45
Elhokar,Gen,9
Elhokar,Godeke,9
Elhokar,Godeke,10
Elhokar,Godeke,35
Elhokar,Godeke,40
Elhokar,Ishnah,9
Elhokar,Ishnah,10
Elhokar,Lift,9
Elhokar,Lift,10
Elhokar,Lift,11
Elhokar,Lift,70
Elhokar,Mraize,9
Elhokar,Mraize,10
Elhokar,Mraize,11
Elhokar,Mraize,35
Elhokar,Natem,9
Elhokar,Pattern,9
Elhokar,Pattern,10
Elhokar,Pattern,11
Elhokar,Pattern,35
Elhokar,Roshone,9
Elhokar,Roshone,10
Elhokar,Roshone,119
Elhokar,Vathah,9
Elhokar,Vathah,35
Elhokar,Waber,9
Elhokar,Dunny,10
Elhokar,Jaks,10
Elhokar,Jeber,10
Elhokar,Laral,10
Elhokar,Laral,20
Elhokar,Laral,45
Elhokar,Leyten,10
Elhokar,Mart,10
Elhokar,Teft,10
Elhokar,Teft,11
Elhokar,Teft,20
Elhokar,Teft,45
Elhokar,Teft,119
Elhokar,Hav,11
Elhokar,Helaran,11
Elhokar,Iyatil,11
Elhokar,Laran,11
Elhokar,Lopen,11
Elhokar,Lopen,45
Elhokar,Benneh,18
Elhokar,Elthebar,18
Elhokar,Eshonai,18
Elhokar,Nem,18
Elhokar,Rlain,18
