Source,Target,Chapter
Dalinar,Peet,84
Dalinar,Sigzil,28
Dalinar,Sigzil,66
Dalinar,Sigzil,68
Dalinar,Sigzil,73
Dalinar,Sigzil,78
Dalinar,Sigzil,79
Dalinar,Sigzil,84
Dalinar,Teft,28
Dalinar,Teft,66
Dalinar,Teft,68
Dalinar,Teft,73
Dalinar,Teft,75
Dalinar,Teft,76
Dalinar,Teft,77
Dalinar,Teft,78
Dalinar,Teft,79
Dalinar,Teft,80
Dalinar,Teft,84
Dalinar,Cadilar,29
Dalinar,Habatab,29
Dalinar,Marakal,29
Dalinar,Meirav,29
Dalinar,Neteb,29
Dalinar,Taselin,29
Dalinar,Tumul,29
Dalinar,Yonatan,29
Dalinar,Seveks,31
Dalinar,Maps,31
Dalinar,Maps,66
Dalinar,Maps,68
Dalinar,Maps,78
Dalinar,Ashelem,33
Dalinar,Havarah,33
Dalinar,Ilamar,33
Dalinar,Ilamar,75
Dalinar,Kalami,33
Dalinar,Litima,33
Dalinar,Litima,35
Dalinar,Moratel,33
Dalinar,Perethom,33
Dalinar,Teleb,33
Dalinar,Teleb,35
Dalinar,Teleb,67
Dalinar,Teleb,75
Dalinar,Teleb,80
Dalinar,Morakotha,35
Dalinar,Design,35
Dalinar,Havrom,35
Dalinar,Kalana,35
Dalinar,Ladent,35
Dalinar,Lalai,35
Dalinar,Niter,35
Dalinar,Niter,75
Dalinar,Tadet,35
Dalinar,Balat,38
Dalinar,Coldwin,38
Dalinar,Gavarah,38
Dalinar,Gregorh,38
Dalinar,Hanavanar,38
Dalinar,Hasavah,38
Dalinar,Jushu,38
Dalinar,Luesh,38
Dalinar,Masly,38
Dalinar,Mederia,38
Dalinar,Taravangian,38
Dalinar,Taravangian,82
Dalinar,Varas,38
Dalinar,Wikim,38
Dalinar,Klade,54
Dalinar,Matain,54
Dalinar,Tifandor,54
Dalinar,Tomor,54
Dalinar,Tomor,80
Dalinar,Tozbek,54
Dalinar,Traxil,54
Dalinar,Acis,56
Dalinar,Alabet,56
Dalinar,Cenn,56
Dalinar,Cenn,78
Dalinar,Coreb,56
Dalinar,Cyn,56
Dalinar,Dallet,56
Dalinar,Dallet,66
Dalinar,Dallet,68
Dalinar,Dallet,73
Dalinar,Dallet,78
Dalinar,Galan,56
Dalinar,Gare,56
Dalinar,Hab,56
Dalinar,Hallaw,56
Dalinar,Hamel,56
Dalinar,Korabet,56
Dalinar,Korater,56
Dalinar,Lyndel,56
Dalinar,Nalem,56
Dalinar,Navar,56
Dalinar,Nightwatcher,56
Dalinar,Nightwatcher,63
Dalinar,Nightwatcher,69
Dalinar,Nightwatcher,72
Dalinar,Nightwatcher,76
Dalinar,Norby,56
Dalinar,Raksha,56
Dalinar,Reesh,56
Dalinar,Toorim,56
Dalinar,Roshone,56
Dalinar,Roshone,78
Dalinar,Ven,56
Dalinar,Leef,63
Dalinar,Au-nak,65
Dalinar,Fin,65
Dalinar,Ialai,65
Dalinar,Alazansi,66
Dalinar,Drehy,66
Dalinar,Drehy,73
Dalinar,Drehy,76
Dalinar,Drehy,77
Dalinar,Drehy,78
Dalinar,Drehy,79
Dalinar,Drehy,84
Dalinar,Dunny,66
Dalinar,Dunny,68
Dalinar,Dunny,78
Dalinar,Jaks,66
Dalinar,Jaks,75
Dalinar,Jaks,79
Dalinar,Jaks,84
Dalinar,Lopen,66
Dalinar,Lopen,68
Dalinar,Lopen,73
Dalinar,Lopen,76
Dalinar,Lopen,77
Dalinar,Lopen,78
Dalinar,Lopen,79
Dalinar,Lopen,84
Dalinar,Malop,66
Dalinar,Malop,79
Dalinar,Malop,84
Dalinar,Nalma,66
Dalinar,Nalma,68
Dalinar,Amark,68
Dalinar,Arik,68
Dalinar,Derethil,68
Dalinar,Goshel,68
Dalinar,Goshel,78
Dalinar,Nafti,68
Dalinar,Tukks,68
Dalinar,Tukks,73
Dalinar,Tukks,78
Dalinar,Yake,68
Dalinar,Eshava,69
Dalinar,Inkima,69
Dalinar,Istow,69
Dalinar,Jakamav,69
Dalinar,Toral,69
Dalinar,Alakavish,71
Dalinar,Corvana,71
Dalinar,Karm,71
Dalinar,Longshadow,71
Dalinar,Narm,73
Dalinar,Narm,79
Dalinar,Narm,84
Dalinar,Tarah,73
Dalinar,Dalar,78
Dalinar,Mesh,78
Dalinar,Sheler,78
Dalinar,Tashlin,78
Dalinar,Varth,78
Dalinar,Havar,79
Dalinar,Malan,79
Dalinar,Bru,80
Dalinar,Makal,80
Elhokar,Gavilar,4
Elhokar,Gavilar,19
Elhokar,Gavilar,20
Elhokar,Gavilar,22
Elhokar,Gavilar,25
Elhokar,Gavilar,29
Elhokar,Gavilar,31
Elhokar,Gavilar,35
Elhokar,Gavilar,63
Elhokar,Gavilar,65
Elhokar,Gavilar,69
Elhokar,Gavilar,71
Elhokar,Gavilar,75
Elhokar,Gavilar,76
Elhokar,Gavilar,80
Elhokar,Jasnah,4
Elhokar,Jasnah,9
Elhokar,Jasnah,19
Elhokar,Jasnah,22
Elhokar,Jasnah,25
Elhokar,Jasnah,29
Elhokar,Jasnah,35
Elhokar,Jasnah,51
Elhokar,Jasnah,63
Elhokar,Jasnah,65
Elhokar,Jasnah,71
Elhokar,Shalash,4
Elhokar,Stormfather,4
Elhokar,Stormfather,9
Elhokar,Stormfather,20
Elhokar,Stormfather,22
Elhokar,Stormfather,25
Elhokar,Stormfather,26
Elhokar,Stormfather,29
Elhokar,Stormfather,35
Elhokar,Stormfather,51
Elhokar,Stormfather,63
Elhokar,Stormfather,65
Elhokar,Stormfather,75
Elhokar,Stormfather,76
Elhokar,Stormfather,80
Elhokar,Stormfather,84
Elhokar,Szeth,4
Elhokar,Sadeas,4
Elhokar,Sadeas,19
Elhokar,Sadeas,20
Elhokar,Sadeas,22
Elhokar,Sadeas,25
Elhokar,Sadeas,26
Elhokar,Sadeas,29
Elhokar,Sadeas,31
Elhokar,Sadeas,35
Elhokar,Sadeas,63
Elhokar,Sadeas,65
Elhokar,Sadeas,69
Elhokar,Sadeas,71
Elhokar,Sadeas,75
Elhokar,Sadeas,76
Elhokar,Sadeas,77
Elhokar,Sadeas,80
Elhokar,Sadeas,84
Elhokar,Sadeas,86
Elhokar,Fabrisan,9
Elhokar,Gabrathin,9
Elhokar,Gevelmar,9
Elhokar,Lhan,9
Elhokar,Manaline,9
Elhokar,Nashan,9
Elhokar,Niali,9
Elhokar,Nohadon,9
Elhokar,Nohadon,25
Elhokar,Nohadon,31
Elhokar,Nohadon,69
Elhokar,Nohadon,71
Elhokar,Nohadon,75
Elhokar,Nohadon,80
Elhokar,Nohadon,86
Elhokar,Placini,9
Elhokar,Shauka-daughter-Hasweth,9
Elhokar,Syasikk,9
Elhokar,Taravangian,9
Elhokar,Tormas,9
Elhokar,Yustara,9
Elhokar,Maps,18
Elhokar,Maps,31
Elhokar,Adolin,19
Elhokar,Adolin,20
Elhokar,Adolin,22
Elhokar,Adolin,25
Elhokar,Adolin,26
Elhokar,Adolin,29
Elhokar,Adolin,31
Elhokar,Adolin,35
Elhokar,Adolin,63
Elhokar,Adolin,65
Elhokar,Adolin,69
Elhokar,Adolin,71
Elhokar,Adolin,75
Elhokar,Adolin,76
Elhokar,Adolin,77
Elhokar,Adolin,80
Elhokar,Bashin,19
Elhokar,Deeli,19
Elhokar,Gallant,19
Elhokar,Gallant,20
Elhokar,Gallant,22
Elhokar,Gallant,25
Elhokar,Gallant,75
Elhokar,Gallant,80
Elhokar,Lomard,19
Elhokar,Lustow,19
Elhokar,Renarin,19
Elhokar,Renarin,20
Elhokar,Renarin,22
Elhokar,Renarin,25
Elhokar,Renarin,26
Elhokar,Renarin,29
Elhokar,Renarin,31
Elhokar,Renarin,35
Elhokar,Renarin,63
Elhokar,Renarin,65
Elhokar,Renarin,69
Elhokar,Renarin,71
Elhokar,Renarin,77
Elhokar,Renarin,80
Elhokar,Rilla,19
Elhokar,Tarilar,19
Elhokar,Vartian,19
Elhokar,Sureblood,20
Elhokar,Sureblood,75
Elhokar,Sureblood,80
Elhokar,Bethab,22
Elhokar,Bethab,35
Elhokar,Resi,22
Elhokar,Resi,25
Elhokar,Resi,69
Elhokar,Roion,22
Elhokar,Roion,29
Elhokar,Roion,31
Elhokar,Roion,69
Elhokar,Talata,22
Elhokar,Aladar,25
Elhokar,Aladar,69
Elhokar,Avaran,25
Elhokar,Elthebar,25
Elhokar,Elthebar,71
Elhokar,Falksi,25
Elhokar,Hatham,25
Elhokar,Hatham,35
Elhokar,Hatham,65
Elhokar,Kadash,25
Elhokar,Rayse,25
Elhokar,Rayse,26
Elhokar,Rayse,29
Elhokar,Ruthar,25
Elhokar,Thanadal,25
Elhokar,Thanadal,35
Elhokar,Thanadal,69
Elhokar,Tibon,25
Elhokar,Yis,25
Elhokar,Battar,26
Elhokar,Harkaylain,26
Elhokar,Heb,26
Elhokar,Seeli,26
Elhokar,Taffa,26
Elhokar,Cadilar,29
Elhokar,Habatab,29
Elhokar,Marakal,29
Elhokar,Meirav,29
Elhokar,Neteb,29
Elhokar,Taselin,29
Elhokar,Tumul,29
Elhokar,Yonatan,29
Elhokar,Seveks,31
Elhokar,Morakotha,35
Elhokar,Design,35
Elhokar,Havrom,35
Elhokar,Kalana,35
Elhokar,Ladent,35
Elhokar,Lalai,35
Elhokar,Litima,35
Elhokar,Niter,35
Elhokar,Niter,75
Elhokar,Tadet,35
Elhokar,Teleb,35
Elhokar,Teleb,75
Elhokar,Teleb,80
Elhokar,Balat,51
Elhokar,Coldwin,51
Elhokar,Cormshen,51
Elhokar,Guvlow,51
Elhokar,Hasavah,51
Elhokar,Innia,51
Elhokar,Ixil,51
Elhokar,Masly,51
Elhokar,Talatin,51
Elhokar,Tozbek,51
Elhokar,Leef,63
Elhokar,Nightwatcher,63
Elhokar,Nightwatcher,69
Elhokar,Nightwatcher,76
Elhokar,Au-nak,65
Elhokar,Fin,65
Elhokar,Ialai,65
Elhokar,Eshava,69
Elhokar,Inkima,69
Elhokar,Istow,69
Elhokar,Jakamav,69
Elhokar,Toral,69
Elhokar,Alakavish,71
Elhokar,Corvana,71
Elhokar,Karm,71
Elhokar,Longshadow,71
Elhokar,Hashal,75
Elhokar,Ilamar,75
Elhokar,Jaks,75
Elhokar,Jaks,84
Elhokar,Kaladin,75
Elhokar,Kaladin,76
Elhokar,Kaladin,77
Elhokar,Kaladin,80
Elhokar,Kaladin,84
Elhokar,Leyten,75
Elhokar,Leyten,77
Elhokar,Teft,75
Elhokar,Teft,76
Elhokar,Teft,77
Elhokar,Teft,80
Elhokar,Teft,84
Elhokar,Drehy,76
Elhokar,Drehy,77
Elhokar,Drehy,84
Elhokar,Lopen,76
Elhokar,Lopen,77
Elhokar,Lopen,84
Elhokar,Moash,76
Elhokar,Moash,77
Elhokar,Moash,84
Elhokar,Peet,77
Elhokar,Peet,84
Elhokar,Bru,80
Elhokar,Lamaril,80
Elhokar,Makal,80
Elhokar,Syl,80
Elhokar,Syl,84
Elhokar,Tomor,80
Elhokar,Malop,84
Elhokar,Narm,84
Elhokar,Sigzil,84
Gavilar,Jasnah,4
Gavilar,Jasnah,19
Gavilar,Jasnah,22
Gavilar,Jasnah,25
Gavilar,Jasnah,29
Gavilar,Jasnah,33
Gavilar,Jasnah,35
Gavilar,Jasnah,38
Gavilar,Jasnah,42
Gavilar,Jasnah,45
Gavilar,Jasnah,54
Gavilar,Jasnah,63
Gavilar,Jasnah,65
Gavilar,Jasnah,71
Gavilar,Jasnah,72
Gavilar,Shalash,4
Gavilar,Stormfather,4
Gavilar,Stormfather,5
Gavilar,Stormfather,10
Gavilar,Stormfather,20
Gavilar,Stormfather,22
Gavilar,Stormfather,23
Gavilar,Stormfather,25
Gavilar,Stormfather,29
Gavilar,Stormfather,32
Gavilar,Stormfather,35
Gavilar,Stormfather,45
Gavilar,Stormfather,54
Gavilar,Stormfather,63
Gavilar,Stormfather,65
Gavilar,Stormfather,67
Gavilar,Stormfather,72
Gavilar,Stormfather,75
Gavilar,Stormfather,76
Gavilar,Stormfather,80
Gavilar,Stormfather,82
Gavilar,Szeth,4
Gavilar,Szeth,18
Gavilar,Szeth,82
Gavilar,Sadeas,4
Gavilar,Sadeas,5
Gavilar,Sadeas,10
Gavilar,Sadeas,19
Gavilar,Sadeas,20
Gavilar,Sadeas,22
Gavilar,Sadeas,23
Gavilar,Sadeas,25
Gavilar,Sadeas,29
Gavilar,Sadeas,31
Gavilar,Sadeas,32
Gavilar,Sadeas,33
Gavilar,Sadeas,35
Gavilar,Sadeas,63
Gavilar,Sadeas,65
Gavilar,Sadeas,67
Gavilar,Sadeas,69
Gavilar,Sadeas,71
Gavilar,Sadeas,72
Gavilar,Sadeas,75
Gavilar,Sadeas,76
Gavilar,Sadeas,80
Gavilar,Cenn,5
Gavilar,Cyn,5
Gavilar,Dallet,5
Gavilar,Gare,5
Gavilar,Hallaw,5
Gavilar,Kaladin,5
Gavilar,Kaladin,10
Gavilar,Kaladin,14
Gavilar,Kaladin,23
Gavilar,Kaladin,32
Gavilar,Kaladin,75
Gavilar,Kaladin,76
Gavilar,Kaladin,80
Gavilar,Korater,5
Gavilar,Kusiri,5
Gavilar,Bluth,10
Gavilar,Gaz,10
Gavilar,Hashal,10
Gavilar,Hashal,75
Gavilar,Lamaril,10
Gavilar,Lamaril,80
Gavilar,Laral,10
Gavilar,Laral,23
Gavilar,Laral,32
Gavilar,Lift,10
Gavilar,Syl,10
Gavilar,Syl,80
Gavilar,Tag,10
Gavilar,Tien,10
Gavilar,Tien,14
Gavilar,Tien,23
Gavilar,Tien,32
Gavilar,Tvlakv,10
Gavilar,Hammie,14
Gavilar,Hesina,14
Gavilar,Hesina,32
Gavilar,Lirin,14
Gavilar,Lirin,23
Gavilar,Lirin,32
Gavilar,Sani,14
Gavilar,Vathe,14
Gavilar,Wistiow,14
Gavilar,Wistiow,23
Gavilar,Wistiow,32
Gavilar,Amark,18
Gavilar,Avado,18
Gavilar,Nightwatcher,18
Gavilar,Nightwatcher,63
Gavilar,Nightwatcher,69
Gavilar,Nightwatcher,72
Gavilar,Nightwatcher,76
Gavilar,Took,18
Gavilar,Adolin,19
Gavilar,Adolin,20
Gavilar,Adolin,22
Gavilar,Adolin,25
Gavilar,Adolin,29
Gavilar,Adolin,31
Gavilar,Adolin,33
Gavilar,Adolin,35
Gavilar,Adolin,63
Gavilar,Adolin,65
Gavilar,Adolin,67
Gavilar,Adolin,69
Gavilar,Adolin,71
Gavilar,Adolin,72
Gavilar,Adolin,75
Gavilar,Adolin,76
Gavilar,Adolin,80
Gavilar,Bashin,19
Gavilar,Deeli,19
Gavilar,Gallant,19
Gavilar,Gallant,20
Gavilar,Gallant,22
Gavilar,Gallant,25
Gavilar,Gallant,33
Gavilar,Gallant,67
Gavilar,Gallant,75
Gavilar,Gallant,80
Gavilar,Lomard,19
Gavilar,Lustow,19
Gavilar,Renarin,19
Gavilar,Renarin,20
Gavilar,Renarin,22
Gavilar,Renarin,25
Gavilar,Renarin,29
Gavilar,Renarin,31
Gavilar,Renarin,33
Gavilar,Renarin,35
Gavilar,Renarin,63
Gavilar,Renarin,65
Gavilar,Renarin,69
Gavilar,Renarin,71
Gavilar,Renarin,72
Gavilar,Renarin,80
Gavilar,Rilla,19
Gavilar,Tarilar,19
Gavilar,Vartian,19
Gavilar,Sureblood,20
Gavilar,Sureblood,33
Gavilar,Sureblood,75
Gavilar,Sureblood,80
Gavilar,Bethab,22
Gavilar,Bethab,35
Gavilar,Resi,22
Gavilar,Resi,25
Gavilar,Resi,69
Gavilar,Roion,22
Gavilar,Roion,29
Gavilar,Roion,31
Gavilar,Roion,33
Gavilar,Roion,69
Gavilar,Talata,22
Gavilar,Jest,23
Gavilar,Jost,23
Gavilar,Jost,32
Gavilar,Khav,23
Gavilar,Mord,23
Gavilar,Naget,23
Gavilar,Ral,23
Gavilar,Tarn,23
Gavilar,Tift,23
Gavilar,Aladar,25
Gavilar,Aladar,33
Gavilar,Aladar,69
Gavilar,Avaran,25
Gavilar,Elthebar,25
Gavilar,Elthebar,71
Gavilar,Falksi,25
Gavilar,Hatham,25
Gavilar,Hatham,35
Gavilar,Hatham,65
Gavilar,Kadash,25
Gavilar,Nohadon,25
Gavilar,Nohadon,31
Gavilar,Nohadon,69
Gavilar,Nohadon,71
Gavilar,Nohadon,72
Gavilar,Nohadon,75
Gavilar,Nohadon,80
Gavilar,Rayse,25
Gavilar,Rayse,29
Gavilar,Ruthar,25
Gavilar,Thanadal,25
Gavilar,Thanadal,35
Gavilar,Thanadal,69
Gavilar,Tibon,25
Gavilar,Yis,25
Gavilar,Cadilar,29
Gavilar,Habatab,29
Gavilar,Marakal,29
Gavilar,Meirav,29
Gavilar,Neteb,29
Gavilar,Taselin,29
Gavilar,Tumul,29
Gavilar,Yonatan,29
Gavilar,Seveks,31
Gavilar,Maps,31
Gavilar,Jarel,32
Gavilar,Miliv,32
Gavilar,Relina,32
Gavilar,Terith,32
Gavilar,Roshone,32
Gavilar,Ashelem,33
Gavilar,Havarah,33
Gavilar,Ilamar,33
Gavilar,Ilamar,75
Gavilar,Kalami,33
Gavilar,Litima,33
Gavilar,Litima,35
Gavilar,Moratel,33
Gavilar,Perethom,33
Gavilar,Teleb,33
Gavilar,Teleb,35
Gavilar,Teleb,67
Gavilar,Teleb,75
Gavilar,Teleb,80
Gavilar,Morakotha,35
Gavilar,Design,35
Gavilar,Havrom,35
Gavilar,Kalana,35
Gavilar,Ladent,35
Gavilar,Lalai,35
Gavilar,Niter,35
Gavilar,Niter,75
Gavilar,Tadet,35
Gavilar,Balat,38
Gavilar,Balat,42
Gavilar,Coldwin,38
Gavilar,Gavarah,38
Gavilar,Gregorh,38
Gavilar,Hanavanar,38
Gavilar,Hasavah,38
Gavilar,Jushu,38
Gavilar,Jushu,42
Gavilar,Luesh,38
Gavilar,Masly,38
Gavilar,Mederia,38
Gavilar,Taravangian,38
Gavilar,Taravangian,45
Gavilar,Taravangian,82
Gavilar,Varas,38
Gavilar,Wikim,38
Gavilar,Wikim,42
Gavilar,Guvlow,42
Gavilar,Habsant,42
Gavilar,Myalmr,42
Gavilar,Spark,42
Gavilar,Talatin,42
Gavilar,Klade,54
Gavilar,Matain,54
Gavilar,Tifandor,54
Gavilar,Tomor,54
Gavilar,Tomor,80
Gavilar,Tozbek,54
Gavilar,Traxil,54
Gavilar,Leef,63
Gavilar,Au-nak,65
Gavilar,Fin,65
Gavilar,Ialai,65
Gavilar,Eshava,69
Gavilar,Inkima,69
Gavilar,Istow,69
Gavilar,Jakamav,69
Gavilar,Toral,69
Gavilar,Alakavish,71
Gavilar,Corvana,71
Gavilar,Karm,71
Gavilar,Longshadow,71
Gavilar,Jaks,75
Gavilar,Leyten,75
Gavilar,Teft,75
Gavilar,Teft,76
Gavilar,Teft,80
Gavilar,Drehy,76
Gavilar,Lopen,76
Gavilar,Moash,76
Gavilar,Bru,80
Gavilar,Makal,80
Jasnah,Shalash,4
Jasnah,Stormfather,4
Jasnah,Stormfather,9
Jasnah,Stormfather,12
Jasnah,Stormfather,22
Jasnah,Stormfather,25
Jasnah,Stormfather,29
Jasnah,Stormfather,35
Jasnah,Stormfather,45
Jasnah,Stormfather,48
Jasnah,Stormfather,51
Jasnah,Stormfather,54
Jasnah,Stormfather,57
Jasnah,Stormfather,63
Jasnah,Stormfather,65
Jasnah,Stormfather,72
Jasnah,Stormfather,83
Jasnah,Szeth,4
Jasnah,Sadeas,4
Jasnah,Sadeas,19
Jasnah,Sadeas,22
Jasnah,Sadeas,25
Jasnah,Sadeas,29
Jasnah,Sadeas,33
Jasnah,Sadeas,35
Jasnah,Sadeas,63
Jasnah,Sadeas,65
Jasnah,Sadeas,71
Jasnah,Sadeas,72
Jasnah,Ashlv,7
Jasnah,Tozbek,7
Jasnah,Tozbek,12
Jasnah,Tozbek,51
Jasnah,Tozbek,54
Jasnah,Valam,7
Jasnah,Yalb,7
Jasnah,Yalb,11
Jasnah,Yalb,12
Jasnah,Fabrisan,9
Jasnah,Gabrathin,9
Jasnah,Gabrathin,12
Jasnah,Gevelmar,9
Jasnah,Lhan,9
Jasnah,Manaline,9
Jasnah,Manaline,12
Jasnah,Nashan,9
Jasnah,Niali,9
Jasnah,Nohadon,9
Jasnah,Nohadon,25
Jasnah,Nohadon,71
Jasnah,Nohadon,72
Jasnah,Placini,9
Jasnah,Placini,12
Jasnah,Shauka-daughter-Hasweth,9
Jasnah,Shauka-daughter-Hasweth,12
Jasnah,Syasikk,9
Jasnah,Taravangian,9
Jasnah,Taravangian,38
Jasnah,Taravangian,45
Jasnah,Taravangian,48
Jasnah,Taravangian,57
Jasnah,Tormas,9
Jasnah,Yustara,9
Jasnah,Yustara,12
Jasnah,Balat,11
Jasnah,Balat,17
Jasnah,Balat,38
Jasnah,Balat,42
Jasnah,Balat,48
Jasnah,Balat,51
Jasnah,Balat,85
Jasnah,Lhanin,11
Jasnah,Luesh,11
Jasnah,Luesh,38
Jasnah,Luesh,48
Jasnah,Luesh,85
Jasnah,Vedel,11
Jasnah,Artmyrn,12
Jasnah,Barmest,12
Jasnah,Helaran,12
Jasnah,Helaran,17
Jasnah,Rencalt,12
Jasnah,Tomor,12
Jasnah,Tomor,54
Jasnah,Jushu,17
Jasnah,Jushu,38
Jasnah,Jushu,42
Jasnah,Scrak,17
Jasnah,Wikim,17
Jasnah,Wikim,38
Jasnah,Wikim,42
Jasnah,Adolin,19
Jasnah,Adolin,22
Jasnah,Adolin,25
Jasnah,Adolin,29
Jasnah,Adolin,33
Jasnah,Adolin,35
Jasnah,Adolin,63
Jasnah,Adolin,65
Jasnah,Adolin,71
Jasnah,Adolin,72
Jasnah,Bashin,19
Jasnah,Deeli,19
Jasnah,Gallant,19
Jasnah,Gallant,22
Jasnah,Gallant,25
Jasnah,Gallant,33
Jasnah,Lomard,19
Jasnah,Lustow,19
Jasnah,Renarin,19
Jasnah,Renarin,22
Jasnah,Renarin,25
Jasnah,Renarin,29
Jasnah,Renarin,33
Jasnah,Renarin,35
Jasnah,Renarin,63
Jasnah,Renarin,65
Jasnah,Renarin,71
Jasnah,Renarin,72
Jasnah,Rilla,19
Jasnah,Tarilar,19
Jasnah,Vartian,19
Jasnah,Bethab,22
Jasnah,Bethab,35
Jasnah,Resi,22
Jasnah,Resi,25
Jasnah,Roion,22
Jasnah,Roion,29
Jasnah,Roion,33
Jasnah,Talata,22
Jasnah,Aladar,25
Jasnah,Aladar,33
Jasnah,Avaran,25
Jasnah,Elthebar,25
Jasnah,Elthebar,71
Jasnah,Falksi,25
Jasnah,Hatham,25
Jasnah,Hatham,35
Jasnah,Hatham,65
Jasnah,Kadash,25
Jasnah,Rayse,25
Jasnah,Rayse,29
Jasnah,Ruthar,25
Jasnah,Thanadal,25
Jasnah,Thanadal,35
Jasnah,Tibon,25
Jasnah,Yis,25
Jasnah,Cadilar,29
Jasnah,Habatab,29
Jasnah,Marakal,29
Jasnah,Meirav,29
Jasnah,Neteb,29
Jasnah,Taselin,29
Jasnah,Tumul,29
Jasnah,Yonatan,29
Jasnah,Ashelem,33
Jasnah,Havarah,33
Jasnah,Ilamar,33
Jasnah,Kalami,33
Jasnah,Litima,33
Jasnah,Litima,35
Jasnah,Moratel,33
Jasnah,Perethom,33
Jasnah,Sureblood,33
Jasnah,Teleb,33
Jasnah,Teleb,35
Jasnah,Morakotha,35
Jasnah,Design,35
Jasnah,Havrom,35
Jasnah,Kalana,35
Jasnah,Ladent,35
Jasnah,Lalai,35
Jasnah,Niter,35
Jasnah,Tadet,35
Jasnah,Coldwin,38
Jasnah,Coldwin,51
Jasnah,Gavarah,38
Jasnah,Gregorh,38
Jasnah,Hanavanar,38
Jasnah,Hasavah,38
Jasnah,Hasavah,51
Jasnah,Masly,38
Jasnah,Masly,51
Jasnah,Mederia,38
Jasnah,Varas,38
Jasnah,Guvlow,42
Jasnah,Guvlow,51
Jasnah,Habsant,42
Jasnah,Myalmr,42
Jasnah,Spark,42
Jasnah,Talatin,42
Jasnah,Talatin,51
Jasnah,Alezarv,48
Jasnah,Calinam,48
Jasnah,Cormshen,51
Jasnah,Cormshen,57
Jasnah,Innia,51
Jasnah,Ixil,51
Jasnah,Klade,54
Jasnah,Matain,54
Jasnah,Tifandor,54
Jasnah,Traxil,54
Jasnah,Mungam,57
Jasnah,Leef,63
Jasnah,Nightwatcher,63
Jasnah,Nightwatcher,72
Jasnah,Au-nak,65
Jasnah,Fin,65
Jasnah,Ialai,65
Jasnah,Alakavish,71
Jasnah,Corvana,71
Jasnah,Karm,71
Jasnah,Longshadow,71
Shalash,Stormfather,4
Shalash,Szeth,4
Shalash,Sadeas,4
Stormfather,Szeth,4
Stormfather,Szeth,82
Stormfather,Sadeas,4
Stormfather,Sadeas,5
Stormfather,Sadeas,10
Stormfather,Sadeas,13
Stormfather,Sadeas,20
Stormfather,Sadeas,22
Stormfather,Sadeas,23
Stormfather,Sadeas,24
Stormfather,Sadeas,25
Stormfather,Sadeas,26
Stormfather,Sadeas,28
Stormfather,Sadeas,29
Stormfather,Sadeas,32
Stormfather,Sadeas,34
Stormfather,Sadeas,35
Stormfather,Sadeas,39
Stormfather,Sadeas,41
Stormfather,Sadeas,43
Stormfather,Sadeas,44
Stormfather,Sadeas,46
Stormfather,Sadeas,47
Stormfather,Sadeas,49
Stormfather,Sadeas,55
Stormfather,Sadeas,56
Stormfather,Sadeas,63
Stormfather,Sadeas,64
Stormfather,Sadeas,65
Stormfather,Sadeas,66
Stormfather,Sadeas,67
Stormfather,Sadeas,68
Stormfather,Sadeas,72
Stormfather,Sadeas,73
Stormfather,Sadeas,75
Stormfather,Sadeas,76
Stormfather,Sadeas,78
Stormfather,Sadeas,79
Stormfather,Sadeas,80
Stormfather,Sadeas,84
Stormfather,Cenn,5
Stormfather,Cenn,13
Stormfather,Cenn,56
Stormfather,Cenn,78
Stormfather,Cyn,5
Stormfather,Cyn,56
Stormfather,Dallet,5
Stormfather,Dallet,47
Stormfather,Dallet,56
Stormfather,Dallet,66
Stormfather,Dallet,68
Stormfather,Dallet,73
Stormfather,Dallet,78
Stormfather,Gare,5
Stormfather,Gare,56
Stormfather,Hallaw,5
Stormfather,Hallaw,56
Stormfather,Kaladin,5
Stormfather,Kaladin,8
Stormfather,Kaladin,10
Stormfather,Kaladin,13
Stormfather,Kaladin,21
Stormfather,Kaladin,23
Stormfather,Kaladin,24
Stormfather,Kaladin,28
Stormfather,Kaladin,32
Stormfather,Kaladin,34
Stormfather,Kaladin,39
Stormfather,Kaladin,40
Stormfather,Kaladin,41
Stormfather,Kaladin,43
Stormfather,Kaladin,44
Stormfather,Kaladin,46
Stormfather,Kaladin,47
Stormfather,Kaladin,49
Stormfather,Kaladin,55
Stormfather,Kaladin,56
Stormfather,Kaladin,60
Stormfather,Kaladin,64
Stormfather,Kaladin,66
Stormfather,Kaladin,68
Stormfather,Kaladin,73
Stormfather,Kaladin,75
Stormfather,Kaladin,76
Stormfather,Kaladin,78
Stormfather,Kaladin,79
Stormfather,Kaladin,80
Stormfather,Kaladin,84
Stormfather,Korater,5
Stormfather,Korater,56
Stormfather,Kusiri,5
Stormfather,Bluth,8
Stormfather,Bluth,10
Stormfather,Katarotam,8
Stormfather,Tag,8
Stormfather,Tag,10
Stormfather,Tien,8
Stormfather,Tien,10
Stormfather,Tien,13
Stormfather,Tien,21
Stormfather,Tien,23
Stormfather,Tien,24
Stormfather,Tien,32
Stormfather,Tien,34
Stormfather,Tien,40
Stormfather,Tien,41
Stormfather,Tien,46
Stormfather,Tien,47
Stormfather,Tien,55
Stormfather,Tien,56
Stormfather,Tien,60
Stormfather,Tien,68
Stormfather,Tien,73
Stormfather,Tien,78
Stormfather,Roshone,8
Stormfather,Roshone,32
Stormfather,Roshone,40
